Protein ID,Protein Description,Peptides,PSMs,n113,n114,n115,n116,n117,n118,n119,n121,GOannotation,Training
sp|Q9JJF9|PSL2_MOUSE,Signal peptide peptidase-like 2A,1,1,0.131545547,0.200901484,0.187708506,0.276062149,0.117233667,0.052597737,0.022459693,0.011491218,#N/A,
sp|Q9ERS2|NDUAD_MOUSE,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,1,1,0.030078271,0.035826253,0.023279963,0.096331087,0.406031809,0.31115133,0.097301286,0,NUC,MIT
sp|Q9CXW2|RT22_MOUSE,"28S ribosomal protein S22, mitochondrial",1,1,0.123208392,0.329010123,0.057921353,0.254209054,0.143472375,0.076354955,0.015823748,0,null,
sp|Q7TMB8|CYFP1_MOUSE,Cytoplasmic FMR1-interacting protein 1 (multiple isoforms),1,1,0.070310849,0.216772092,0.027460415,0.202279062,0.137577609,0.12422621,0.189019132,0.032354632,null,
tr|E9Q1C8|E9Q1C8_MOUSE,Uncharacterized protein,1,1,0.079503009,0.131693396,0.10408026,0.094061236,0.081694431,0.12693703,0.234619375,0.147411263,#N/A,
sp|Q3THS6|METK2_MOUSE,S-adenosylmethionine synthase isoform type-2,1,1,0.033708013,0.049156522,0.027659252,0.04800024,0.036114414,0.042370448,0.050247931,0.712743181,null,
sp|Q8K2I1|FNTB_MOUSE,Protein farnesyltransferase subunit beta,1,1,0.082578706,0.104113902,0.064012296,0.073776569,0.033403445,0.019715566,0.015089999,0.607309518,#N/A,
sp|Q8K3Y3|LN28A_MOUSE,Protein lin-28 homolog A,1,1,0.040960263,0.046838018,0.009874938,0.07754288,0.081468988,0.147018764,0.436282774,0.160013374,NUC,
sp|A2A995|CA168_MOUSE,#N/A,1,1,0.030786784,0.070618204,0.010753832,0.16694999,0.260612278,0.36418426,0.09041893,0.005675723,#N/A,
sp|Q9EQ20|MMSA_MOUSE,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",1,1,0.020080716,0.051986534,0.03143621,0.103194915,0.39293507,0.292203804,0.102393272,0.005769479,MIT,
sp|P50518|VATE1_MOUSE,V-type proton ATPase subunit E 1,1,1,0.095745836,0.132876417,0.105428322,0.174519646,0.074893126,0.060434985,0.074907556,0.281194111,PLM-MIT-END-CYT,
sp|P14142|GTR4_MOUSE,"Solute carrier family 2, facilitated glucose transporter member 4",1,1,0.128776841,0.239447825,0.137641685,0.262576348,0.176498812,0.05505849,0,0,PLM-VES,
sp|Q9CRG1|TM7S3_MOUSE,Transmembrane 7 superfamily member 3,1,1,0.126341752,0.213575614,0.077254818,0.332484504,0.147504959,0.059794962,0.043043391,0,PLM,
sp|Q9JM62|REEP6_MOUSE,Receptor expression-enhancing protein 6 (multiple isoforms),1,1,0.14673141,0.118189231,0.086910201,0.216928941,0.196772761,0.132879219,0.073278615,0.028309623,null,
sp|Q9QWT9|KIFC1_MOUSE,Kinesin-like protein KIFC1 (multiple isoforms),1,1,0.033132691,0.033214164,0,0.071745782,0.08601765,0.40036902,0.353801001,0.021719691,NUC-END-SKE,
sp|Q9DBC7|KAP0_MOUSE,cAMP-dependent protein kinase type I-alpha regulatory subunit,1,1,0.37634807,0.229340618,0.051799616,0.170076928,0.089251563,0.038783727,0.014828622,0.029570857,null,
tr|E9QMX3|E9QMX3_MOUSE,Uncharacterized protein,1,1,0.133630348,0.212824698,0.076745709,0.250918485,0.155177591,0.090698836,0.047758576,0.032245758,null,
sp|Q9DBE8|ALG2_MOUSE,"Alpha-1,3-mannosyltransferase ALG2",1,1,0.076961401,0.132743604,0.042546358,0.213108834,0.246911325,0.197357643,0.080939321,0.009431513,#N/A,
sp|P46660|AINX_MOUSE,Alpha-internexin,1,1,0.024398914,0.045001837,0.019422086,0.069429168,0.086506046,0.141717102,0.536170716,0.07735413,SKE,
sp|Q60973|RBBP7_MOUSE,Histone-binding protein RBBP7,1,1,0.015056216,0.020133224,0.012155435,0.017839562,0.025464439,0.183878259,0.103787855,0.62168501,NUC,
sp|Q6P9Q6|FKB15_MOUSE,FK506-binding protein 15 (multiple isoforms),1,1,0.031289671,0.16519675,0.120500695,0.34808406,0.130273332,0.09510469,0.083456031,0.026094771,END,
sp|Q8BQ47|CNPY4_MOUSE,Protein canopy homolog 4,1,1,0.021937246,0.086151558,0.02037561,0.278521927,0.270070658,0.283123227,0.039819774,0,ECM,
sp|Q8K0G5|TSSC1_MOUSE,Protein TSSC1,1,1,0.145253155,0.141821796,0.034098056,0.070439115,0.061415911,0.153714194,0.117871136,0.275386637,#N/A,
sp|Q8CIW5|PEO1_MOUSE,"Twinkle protein, mitochondrial (multiple isoforms)",1,1,0.20002151,0.265766256,0.080574129,0.241331174,0.120264163,0.059644787,0.023124942,0.009273039,MIT,
sp|Q8BGX2|CS052_MOUSE,#N/A,1,1,0.015438638,0.044412767,0.00727975,0.106988106,0.444137326,0.317704529,0.064038884,0,#N/A,
sp|P62196|PRS8_MOUSE,26S protease regulatory subunit 8,1,1,0.053157494,0.042250719,0.018761994,0.054438797,0.044105902,0.059057648,0.089714604,0.638512842,NUC-PSO,
sp|Q91Z49|UIF_MOUSE,UAP56-interacting factor (multiple isoforms),1,1,0.062632008,0.066461084,0.016876531,0.054447702,0.101227704,0.142947365,0.459872969,0.095534636,#N/A,
sp|Q8R1S9|S38A4_MOUSE,Sodium-coupled neutral amino acid transporter 4,1,1,0.166627029,0.219269966,0.073947332,0.25361655,0.135319643,0.086446015,0.036777355,0.02799611,#N/A,
sp|Q9R0M6|RAB9A_MOUSE,Ras-related protein Rab-9A,1,1,0.069185042,0.177247769,0.091454569,0.30873303,0.155284465,0.111782927,0.03177218,0.054540018,PLM,
sp|Q80ZK9|WDTC1_MOUSE,WD and tetratricopeptide repeats protein 1,1,1,0.037016022,0.056134299,0.012861981,0.074651087,0.170923236,0.136049555,0.044718134,0.467645685,#N/A,
sp|Q62167|DDX3X_MOUSE,ATP-dependent RNA helicase DDX3X,1,1,0.059324318,0.084415438,0.027263105,0.122041928,0.122154892,0.143591468,0.311171731,0.130037121,NUC,
sp|Q99PU8|DHX30_MOUSE,Putative ATP-dependent RNA helicase DHX30 (multiple isoforms),1,1,0.032170387,0.065027986,0.021405043,0.098656161,0.302024552,0.238546185,0.208916271,0.033253415,MIT,
sp|Q6PAC3|DCA13_MOUSE,DDB1- and CUL4-associated factor 13,1,1,0.07126536,0.098568267,0.048832863,0.120828356,0.096131646,0.141248728,0.320567696,0.102557084,NUC,
sp|P60335|PCBP1_MOUSE,Poly(rC)-binding protein 1,1,1,0.051936987,0.065163705,0.018804441,0.064607739,0.052508496,0.128662228,0.294809552,0.323506853,NUC,
sp|P97370|AT1B3_MOUSE,Sodium/potassium-transporting ATPase subunit beta-3,1,1,0.063119705,0.109911691,0.056340925,0.217912704,0.266092702,0.235781726,0.050840547,0,MEL,
sp|Q8BFT2|HAUS4_MOUSE,HAUS augmin-like complex subunit 4,1,1,0.044322429,0.079246509,0,0.07388341,0.130869684,0.231325283,0.359144359,0.081208325,#N/A,
sp|Q921N6|DDX27_MOUSE,Probable ATP-dependent RNA helicase DDX27 (multiple isoforms),1,1,0.038225716,0.06846652,0.021573375,0.09957124,0.098638314,0.131017218,0.421443242,0.121064376,NUC,
sp|Q8VEH6|CBWD1_MOUSE,COBW domain-containing protein 1 (multiple isoforms),1,1,0.065939468,0.089401592,0.016632101,0.05180399,0.034303759,0.023348269,0.03338262,0.685188202,#N/A,
sp|Q9Z2I8|SUCB2_MOUSE,"Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial (multiple isoforms)",1,1,0.048296861,0.058977358,0.035848279,0.121060729,0.372400209,0.236169288,0.086661809,0.040585466,MIT,
sp|Q8BK30|NDUV3_MOUSE,"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial",1,1,0.035173207,0.052604459,0.012455321,0.110718621,0.40671084,0.289917097,0.082491471,0.009928984,#N/A,
sp|Q9D6U8|F162A_MOUSE,Protein FAM162A,1,1,0.025298167,0.041007671,0.013706895,0.110993213,0.413046812,0.307378982,0.08856826,0,MIT,
sp|Q99N87|RT05_MOUSE,"28S ribosomal protein S5, mitochondrial",1,1,0.146652928,0.139719421,0.026355817,0.122608043,0.084336138,0.143906235,0.148356127,0.18806529,MIT-RIB,
sp|Q9D0W5|PPIL1_MOUSE,Peptidyl-prolyl cis-trans isomerase-like 1,1,1,0.03765087,0.074562818,0.011053584,0.059896347,0.051151733,0.077894384,0.195622868,0.492167396,NUC,
sp|Q3V0Q1|DYH12_MOUSE,"Dynein heavy chain 12, axonemal",1,1,0.031208019,0.040070982,0.007985996,0.085985458,0.431988212,0.30978662,0.086982277,0.005992435,SKE,
sp|Q9R0Q7|TEBP_MOUSE,Prostaglandin E synthase 3,1,1,0.037481851,0.045792194,0.005921185,0.036231338,0.015745406,0.024430704,0.015571906,0.818825415,null,
sp|P22892|AP1G1_MOUSE,AP-1 complex subunit gamma-1,1,1,0.02513474,0.175713317,0.075420321,0.371123171,0.162097926,0.063302352,0.094339487,0.032868686,PLM-GOL-VES,LYS-END
tr|Q91W06|Q91W06_MOUSE,"T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3",1,1,0.15782566,0.272925822,0.058564793,0.352702177,0.127717754,0.030263795,0,0,#N/A,
sp|Q9JKF6|PVRL1_MOUSE,Poliovirus receptor-related protein 1,1,1,0.304577879,0.223046632,0.05963457,0.161948676,0.082521515,0.04751307,0.030450502,0.090307157,#N/A,
sp|Q9Z1J3|NFS1_MOUSE,"Cysteine desulfurase, mitochondrial (multiple isoforms)",1,1,0.058770813,0.058307298,0.027633853,0.09901471,0.36214381,0.241653,0.117081972,0.035394544,MIT-NUC,
sp|Q9D083|SPC24_MOUSE,Kinetochore protein Spc24 (multiple isoforms),1,1,0.023421493,0.071859091,0,0.060932362,0.079203747,0.16034585,0.1486063,0.455631156,#N/A,
sp|Q9ESK9|RBCC1_MOUSE,RB1-inducible coiled-coil protein 1,1,1,0.063700204,0.181752925,0.034665776,0.328818954,0.152264155,0.091889188,0.087747344,0.059161454,#N/A,
sp|Q6A009|LTN1_MOUSE,E3 ubiquitin-protein ligase listerin,1,1,0.344584681,0.106655219,0.033010799,0.17315697,0.09233744,0.089968997,0.103107085,0.057178808,#N/A,
sp|Q6GQW0|BTBDB_MOUSE,Ankyrin repeat and BTB/POZ domain-containing protein BTBD11 (multiple isoforms),1,1,0.186013434,0.18683061,0.045375956,0.183219882,0.147086748,0.134471553,0.095264841,0.021736976,#N/A,
sp|Q8K2Q5|CHCH7_MOUSE,Coiled-coil-helix-coiled-coil-helix domain-containing protein 7,1,1,0.277773663,0.099662627,0.004945815,0.046194649,0.293598342,0.228600374,0.040983105,0.008241424,MIT,
sp|Q99LB6|MAT2B_MOUSE,Methionine adenosyltransferase 2 subunit beta (multiple isoforms),1,1,0.012973852,0.013342166,0,0.006192301,0,0.014837572,0.010321376,0.942332733,#N/A,
sp|Q61425|HCDH_MOUSE,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",1,1,0,0.025288657,0.016873223,0.094726693,0.44209827,0.345622838,0.075390319,0,MIT,
sp|Q04750|TOP1_MOUSE,DNA topoisomerase 1,1,1,0.030356598,0.046724748,0.015433155,0.066790634,0.078645189,0.546221599,0.163838459,0.051989619,NUC,
sp|Q6ZQL4|WDR43_MOUSE,WD repeat-containing protein 43,1,1,0.041549083,0.087880067,0.011876148,0.11347078,0.081902134,0.168628675,0.399259662,0.095433451,NUC,
sp|Q921X9|PDIA5_MOUSE,Protein disulfide-isomerase A5,1,1,0.128375517,0.091602514,0.048909944,0.165308752,0.171373536,0.199133355,0.166352875,0.028943506,#N/A,
sp|P23780|BGAL_MOUSE,Beta-galactosidase,1,1,0.055247895,0.205633809,0.033453789,0.384616876,0.207784229,0.084906669,0.020270026,0.008086708,LYS,
sp|Q8K2F8|LS14A_MOUSE,Protein LSM14 homolog A,1,1,0.095150559,0.11249065,0.019604479,0.098109077,0.092134376,0.154616979,0.265645335,0.162248545,#N/A,
sp|Q6ZPI0|JADE1_MOUSE,Protein Jade-1 (multiple isoforms),1,1,0.040700696,0.049916584,0.014708845,0.071464716,0.083647232,0.408266276,0.247421904,0.083873747,null,
sp|Q9JKB1|UCHL3_MOUSE,Ubiquitin carboxyl-terminal hydrolase isozyme L3,1,1,0.04799037,0.065080753,0.009860328,0.045819987,0.025480882,0.032123823,0.050963407,0.722680449,null,
sp|Q9QYE6|GOGA5_MOUSE,Golgin subfamily A member 5,1,1,0.036627039,0.091324205,0.026604787,0.258884747,0.286930952,0.19011967,0.089766922,0.019741678,null,
sp|Q920B9|SP16H_MOUSE,FACT complex subunit SPT16,1,1,0.05541451,0.057499918,0.040933469,0.113170795,0.114826251,0.295665642,0.123992638,0.198496777,NUC,
sp|Q9QXA5|LSM4_MOUSE,U6 snRNA-associated Sm-like protein LSm4,1,1,0.024109922,0,0,0.020818863,0.051694593,0.089040798,0.322668192,0.491667632,NUC,
sp|Q9WVL3|S12A7_MOUSE,Solute carrier family 12 member 7 (multiple isoforms),1,1,0.091045302,0.130066333,0.101090845,0.272878779,0.179078155,0.188239985,0.037600599,0,null,
sp|Q920A5|RISC_MOUSE,Retinoid-inducible serine carboxypeptidase,1,1,0.02141987,0.107057013,0.176117637,0.313706844,0.229753639,0.102837697,0.0491073,0,ECM,
sp|Q8BJY1|PSMD5_MOUSE,26S proteasome non-ATPase regulatory subunit 5,1,1,0.036612811,0.051118835,0.024281898,0.042687843,0.028745058,0.036164426,0,0.78038913,null,
sp|Q9CQW9|IFM3_MOUSE,Interferon-induced transmembrane protein 3,1,1,0.205630255,0.2382345,0.031835477,0.240604152,0.145001643,0.073199361,0.039663109,0.025831504,#N/A,
sp|P70280|VAMP7_MOUSE,Vesicle-associated membrane protein 7,1,1,0.119184931,0.233748778,0.130756591,0.329201106,0.11884243,0.03727869,0.021439217,0.009548257,ERT-GOL-LYS-END-VES,
sp|Q9D0I9|SYRC_MOUSE,"Arginyl-tRNA synthetase, cytoplasmic",1,1,0.066414755,0.063784195,0,0.062876136,0.037225996,0.04365994,0.067528799,0.65851018,CYT,
tr|Q5SRA8|Q5SRA8_MOUSE,Prostaglandin F2 receptor negative regulator,1,1,0.11032924,0.204886114,0.069326722,0.219722799,0.1135993,0.143219598,0.070631651,0.068284576,#N/A,
sp|Q9JKF7|RM39_MOUSE,"39S ribosomal protein L39, mitochondrial",1,1,0.048501091,0.043039427,0.032978964,0.093001168,0.414097199,0.292312318,0.076069833,0,MIT-RIB,
sp|Q9EP71|RAI14_MOUSE,Ankycorbin,1,1,0.185625803,0.114979944,0.048302347,0.170143434,0.200387047,0.233144061,0.023832728,0.023584635,#N/A,
sp|Q9DB16|CB39L_MOUSE,Calcium-binding protein 39-like (multiple isoforms),1,1,0.035920991,0.267702682,0.034027664,0.207038658,0.084725883,0.124305413,0.142605151,0.103673558,#N/A,
sp|Q9DCT2|NDUS3_MOUSE,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",1,1,0.028518365,0.029231287,0.01905005,0.103144098,0.445476493,0.287699197,0.086880509,0,MIT,
sp|Q8CGF7|TCRG1_MOUSE,Transcription elongation regulator 1 (multiple isoforms),1,1,0.05852489,0.057414135,0.066888844,0.088630389,0.112453379,0.195030789,0.330416463,0.090641111,NUC,
tr|Q3TIX6|Q3TIX6_MOUSE,Putative uncharacterized protein,1,1,0.048840202,0.050015177,0.010345568,0.064067791,0.096415332,0.173710803,0.47038455,0.086220577,null,
sp|Q922H2|PDK3_MOUSE,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 3, mitochondrial",1,1,0.02072598,0.041040534,0.025904956,0.112338439,0.410724185,0.287044373,0.092643895,0.009577638,MIT,
sp|O89023|TPP1_MOUSE,Tripeptidyl-peptidase 1,1,1,0.054800669,0.118472351,0.120046941,0.180348442,0.163168113,0.155007415,0.053038006,0.155118064,MIT-LYS-MEL,
sp|P62830|RL23_MOUSE,60S ribosomal protein L23,1,1,0.070018287,0.064823156,0.028379926,0.103482967,0.103434967,0.118885358,0.404028114,0.106947225,NUC-RIB,
sp|P00405|COX2_MOUSE,Cytochrome c oxidase subunit 2,1,1,0.017646859,0.030477978,0.012721789,0.088065753,0.452281245,0.308253215,0.086152138,0.004401024,MIT,
sp|O70310|NMT1_MOUSE,Glycylpeptide N-tetradecanoyltransferase 1,1,1,0.039389563,0.055206136,0.010305006,0.054614271,0.085734164,0.114704837,0.489663266,0.150382757,null,
sp|P63325|RS10_MOUSE,40S ribosomal protein S10,1,1,0.020601134,0.059794021,0.016776326,0.103169162,0.101015212,0.143549531,0.442873203,0.112221411,NUC,
sp|Q8R1I1|QCR9_MOUSE,Cytochrome b-c1 complex subunit 9,1,1,0.04966673,0.052431222,0.009728542,0.091902026,0.419286963,0.307545206,0.059171824,0.010267487,#N/A,
sp|Q62446|FKBP3_MOUSE,Peptidyl-prolyl cis-trans isomerase FKBP3,1,1,0.023431112,0.062425345,0.029709298,0.109961121,0.120894189,0.127007648,0.422720668,0.10385062,NUC,
sp|Q8BHT6|B3GLT_MOUSE,"Beta-1,3-glucosyltransferase (multiple isoforms)",1,1,0.083513161,0.264940022,0.108253232,0.312553943,0.127571978,0.07431704,0.028850624,0,#N/A,
sp|Q7TMY8|HUWE1_MOUSE,E3 ubiquitin-protein ligase HUWE1 (multiple isoforms),1,1,0,0.040902819,0,0.059220328,0.040221662,0.052435956,0.081932872,0.725286363,NUC,
sp|O88983|STX8_MOUSE,Syntaxin-8,1,1,0.033585729,0.163679984,0.182320343,0.293453103,0.108493997,0.080938944,0.112517309,0.02501059,null,
sp|Q02853|MMP11_MOUSE,Stromelysin-3,1,1,0.083830683,0.124974062,0.112747185,0.257305209,0.236053068,0.139648076,0.045441717,0,#N/A,
sp|Q8BTJ4|ENPP4_MOUSE,Ectonucleotide pyrophosphatase/phosphodiesterase family member 4 (multiple isoforms),1,1,0.071926119,0.241336673,0.104573667,0.398588227,0.129605181,0.038922028,0.015048107,0,null,
sp|Q8R2Q8|BST2_MOUSE,Bone marrow stromal antigen 2,1,1,0.055649087,0.25573312,0.056010093,0.370961422,0.15722097,0.07392752,0.025902054,0.004595735,GOL,
sp|P62754|RS6_MOUSE,40S ribosomal protein S6,1,1,0.026813527,0.037627551,0.013403892,0.097522801,0.107777909,0.133569273,0.451266988,0.132018059,RIB,
sp|Q9QZ88|VPS29_MOUSE,Vacuolar protein sorting-associated protein 29 (multiple isoforms),1,1,0.032202864,0.126925169,0.141276242,0.21246649,0.106519098,0.072422144,0.074162391,0.234025602,END,
sp|P49312|ROA1_MOUSE,Heterogeneous nuclear ribonucleoprotein A1 (multiple isoforms),1,1,0,0.022631429,0,0.030394125,0.074478773,0.202767702,0.562315524,0.107412446,NUC,
sp|Q62193|RFA2_MOUSE,Replication protein A 32 kDa subunit,1,1,0.040234009,0.042283708,0.021024659,0.056423247,0.066084986,0.191603446,0.085164495,0.497181449,null,
sp|Q9D358|PPAC_MOUSE,Low molecular weight phosphotyrosine protein phosphatase (multiple isoforms),1,1,0.086140668,0.0453481,0.024476764,0.04666315,0.040874496,0.044796883,0.074732344,0.636967595,null,
tr|B2RWS9|B2RWS9_MOUSE,Testes-specific protease 50,1,1,0.178768374,0.247756651,0.022357872,0.19895533,0.132261338,0.097043026,0.079447099,0.043410309,#N/A,
sp|Q80UU9|PGRC2_MOUSE,Membrane-associated progesterone receptor component 2,1,1,0.061486447,0.206413394,0.014201254,0.310353517,0.196090711,0.162043492,0.043423226,0.005987959,null,
sp|Q61990|PCBP2_MOUSE,Poly(rC)-binding protein 2 (multiple isoforms),1,1,0.053258365,0.052135907,0.01136662,0.073592115,0.07190323,0.153880992,0.395728726,0.188134047,NUC-CYT,
sp|Q8R1B4|EIF3C_MOUSE,Eukaryotic translation initiation factor 3 subunit C,1,1,0.032736618,0.046188962,0.006686389,0.055493577,0.060899326,0.078023519,0.232588417,0.487383192,COM,
sp|P53994|RAB2A_MOUSE,Ras-related protein Rab-2A,1,1,0.111707104,0.139641013,0.164187343,0.219252996,0.190136143,0.114707717,0.060367683,0,ERT-GOL-ERG-MEL,
sp|Q99KV1|DJB11_MOUSE,DnaJ homolog subfamily B member 11,1,1,0.024458463,0.111198349,0.047228081,0.259822692,0.262644962,0.217136021,0.068886514,0.008624919,ERT-NUC,
sp|Q8BH95|ECHM_MOUSE,"Enoyl-CoA hydratase, mitochondrial",1,1,0.037682058,0.069453033,0.030891247,0.111601057,0.323263977,0.243511678,0.145175536,0.038421414,MIT,
sp|P13595|NCAM1_MOUSE,Neural cell adhesion molecule 1 (multiple isoforms),1,1,0.33155429,0.208751544,0.139128995,0.173673863,0.102071109,0.044820199,0,0,null,
sp|P61290|PSME3_MOUSE,Proteasome activator complex subunit 3,1,1,0.016524366,0.019177092,0,0.024853775,0.029966567,0.052733908,0.041516696,0.815227595,#N/A,
sp|P42209|SEPT1_MOUSE,Septin-1,1,1,0.113160625,0.081685901,0.041206845,0.096983873,0.085403384,0.206779585,0.263195722,0.111584066,SKE,
sp|Q9CUN6|SMUF1_MOUSE,E3 ubiquitin-protein ligase SMURF1,1,1,0.056399632,0.208753294,0.011838487,0.147018519,0.062796742,0.060971627,0.028690489,0.42353121,null,
sp|P55096|ABCD3_MOUSE,ATP-binding cassette sub-family D member 3,1,1,0.010042849,0.039605641,0.017508989,0.104175353,0.25841247,0.519258997,0.050995699,0,MIT-PER,
sp|P47915|RL29_MOUSE,60S ribosomal protein L29,1,1,0.059124628,0.075990479,0.015607379,0.120019575,0.134314131,0.131177665,0.386409049,0.077357094,RIB,
sp|Q9JLN9|MTOR_MOUSE,Serine/threonine-protein kinase mTOR (multiple isoforms),1,1,0.181076714,0.161501696,0.101734384,0.192113892,0.075156733,0.087535836,0.153901839,0.046978907,ERT-GOL-MIT-LYS-CYT,
sp|Q80UG5|SEPT9_MOUSE,Septin-9 (multiple isoforms),1,1,0.152382116,0.141264487,0.031344659,0.131941261,0.125176907,0.187672598,0.102948301,0.127269671,#N/A,
sp|P97384|ANX11_MOUSE,Annexin A11,1,1,0.044205555,0.127993034,0.025342039,0.180100891,0.099353536,0.088293416,0.044433834,0.390277697,NUC-MEL-SKE,
sp|Q3UL36|ARGL1_MOUSE,Arginine and glutamate-rich protein 1 (multiple isoforms),1,1,0.016491658,0.03899084,0.01694946,0.07016819,0.089894251,0.146286166,0.544362368,0.076857067,null,
sp|Q9QYT7|PIGQ_MOUSE,Phosphatidylinositol N-acetylglucosaminyltransferase subunit Q,1,1,0.094128989,0.150334076,0.025079209,0.251474272,0.194339854,0.173400353,0.075751829,0.035491418,null,
sp|Q9CQV7|TIM14_MOUSE,Mitochondrial import inner membrane translocase subunit TIM14 (multiple isoforms),1,1,0.028890549,0.075882074,0.018404744,0.127470286,0.390523188,0.270094392,0.088734767,0,MIT,
sp|O09043|NAPSA_MOUSE,Napsin-A,1,1,0.041459132,0.242300982,0.013826794,0.368012967,0.186157506,0.102897498,0.03514345,0.01020167,ECM,
sp|P81117|NUCB2_MOUSE,Nucleobindin-2,1,1,0.061376398,0.136392802,0.043945162,0.276106427,0.251877811,0.154467187,0.051032242,0.02480197,ERT-NUC,
sp|Q99MD9|NASP_MOUSE,Nuclear autoantigenic sperm protein (multiple isoforms),1,1,0.014417078,0.02657234,0.004148304,0.02826219,0.020290655,0.026357215,0.022570255,0.857381963,NUC-CYT,
sp|Q7TQ95|LNP_MOUSE,Protein lunapark,1,1,0.127053388,0.15249075,0.038245425,0.213705668,0.232450895,0.172886205,0.04940404,0.013763629,#N/A,
sp|P12025|MK_MOUSE,Midkine,1,1,0.083815332,0.148464837,0.04603906,0.274718722,0.24358192,0.151175577,0.052204552,0,ECM,
sp|Q9Z2U0|PSA7_MOUSE,Proteasome subunit alpha type-7,1,1,0.030652791,0.056281454,0.014727821,0.059173026,0.044031944,0.059471343,0.072585403,0.663076219,NUC-PSO,
sp|Q923D2|BLVRB_MOUSE,Flavin reductase,1,1,0.044596972,0.060785486,0.01195815,0.045434892,0.029184184,0.030568129,0.029365417,0.748106769,CYT,
sp|Q3TZM9|ALG11_MOUSE,Asparagine-linked glycosylation protein 11 homolog (multiple isoforms),1,1,0.05137934,0.142471613,0.061904017,0.28798075,0.236636462,0.176721803,0.042906016,0,ERT,
sp|P08030|APT_MOUSE,Adenine phosphoribosyltransferase,1,1,0.019653569,0.042659334,0.017172099,0.040168604,0.024595168,0.030279286,0.020217803,0.805254136,#N/A,
sp|P97452|BOP1_MOUSE,Ribosome biogenesis protein BOP1,1,1,0,0.143798479,0.060648539,0.154376166,0.183932397,0.148668354,0.15348303,0.155093035,#N/A,
sp|Q99P72|RTN4_MOUSE,Reticulon-4 (multiple isoforms),1,1,0.10056587,0.182436898,0.092320021,0.285954623,0.176052409,0.109091583,0.043217914,0.010360682,ERT-NUC,
sp|O70566|DIAP2_MOUSE,Protein diaphanous homolog 2,1,1,0.086959763,0.100392567,0.021228247,0.118899765,0.119361564,0.172760881,0.315150361,0.065246852,#N/A,
