"Protein Entry Name"	"Accession No."	"Protein Description"	"Peptides"	"PSMs"	113	114	115	116	117	118	119	121	"markers"	"pd.2013"	"pd.validated"
"PLOD3_HUMAN"	"O60568"	"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3"	4	4	0.142209523	0.159147942	0.076645881	0.161711805	0.257317133	0.156390158	0.032224358	0.0143532	"ER"	"ER"	"ER"
"PLSL_HUMAN"	"P13796"	"Plastin-2"	2	2	0.167980483	0.163892206	0.052852177	0.116596626	0.090992668	0.013806667	0	0.393879173	"unknown"	"unknown"	"unknown"
"PLST_HUMAN"	"P13797"	"Plastin-3"	2	2	0.226991462	0.189255311	0.042756329	0.141781805	0.112834686	0.021868221	0	0.264512186	"unknown"	"unknown"	"unknown"
"PLXB2_HUMAN"	"O15031"	"Plexin-B2"	2	2	0.220275721	0.199833743	0.119369291	0.17834956	0.213695909	0.057978439	0.003919384	0.006577953	"unknown"	"PM"	"PM"
"PNPT1_HUMAN"	"Q8TCS8"	"Polyribonucleotide nucleotidyltransferase 1, mitochondrial"	5	5	0.133671307	0.125214863	0.057412075	0.08909595	0.145767387	0.331657222	0.067796763	0.049384434	"unknown"	"Mitochondrion"	"Mitochondrion"
"PO210_HUMAN"	"Q8TEM1"	"Nuclear pore membrane glycoprotein 210 (multiple isoforms)"	3	3	0.136282654	0.131872752	0.073831303	0.158025879	0.261769739	0.176030622	0.062187051	0	"unknown"	"ER"	"ER"
"PODN_HUMAN"	"Q7Z5L7"	"Podocan (multiple isoforms)"	1	1	0.078588814	0.145578001	0.14716119	0.171801149	0.191401263	0.149290015	0.032077161	0.084102406	"unknown"	"unknown"	"unknown"
"PPAC_HUMAN"	"P24666"	"Low molecular weight phosphotyrosine protein phosphatase (multiple isoforms)"	1	1	0.115329015	0.084585142	0	0.060402447	0.059679431	0.076931258	0	0.603072708	"unknown"	"unknown"	"unknown"
"PPAL_HUMAN"	"P11117"	"Lysosomal acid phosphatase"	2	2	0.142395784	0.280106325	0.070027274	0.24901823	0.21483894	0.033944871	0.001550706	0.008117871	"unknown"	"PM"	"PM"
"PPCE_HUMAN"	"P48147"	"Prolyl endopeptidase"	1	1	0.07716443	0.07625705	0.068619809	0.028575347	0.055056593	0	0	0.694326771	"unknown"	"Phenotype 1"	"Cytosol.Nucleus"
"PPIB_HUMAN"	"P23284"	"Peptidyl-prolyl cis-trans isomerase B"	1	1	0.151922389	0.193859808	0.067723412	0.189196803	0.256222588	0.112837488	0.013636542	0.014600971	"unknown"	"unknown"	"unknown"
"PPIC_HUMAN"	"P45877"	"Peptidyl-prolyl cis-trans isomerase C"	1	1	0.183843943	0.162357529	0.063024862	0.140160103	0.251545901	0.141338172	0.020454116	0.037275374	"unknown"	"ER"	"ER"
"PPM1G_HUMAN"	"O15355"	"Protein phosphatase 1G"	1	1	0.052798069	0.04593622	0.020449456	0.044518234	0.036576031	0.014031209	0.015537719	0.770153062	"unknown"	"Phenotype 2"	"Cytosol.Nucleus"
"PPM1L_HUMAN"	"Q5SGD2"	"Protein phosphatase 1L (multiple isoforms)"	1	1	0.098659437	0.146640127	0.064650728	0.217567972	0.319896713	0.121093541	0	0.031491481	"ER"	"ER"	"ER"
"PPT1_HUMAN"	"P50897"	"Palmitoyl-protein thioesterase 1"	1	1	0.138914204	0.206424686	0.096838015	0.287434799	0.217192726	0.04570154	0	0.00749403	"unknown"	"PM"	"PM"
"PPT2_HUMAN"	"Q9UMR5"	"Lysosomal thioesterase PPT2 (multiple isoforms)"	1	1	0.087435488	0.248201576	0.079015969	0.260155924	0.294706115	0.030484927	0	0	"unknown"	"Phenotype 3"	"Lysosome"
"PR38A_HUMAN"	"Q8NAV1"	"Pre-mRNA-splicing factor 38A (multiple isoforms)"	1	1	0.245759006	0.232109685	0.040977006	0.141449008	0.094642492	0.031816625	0	0.213246178	"unknown"	"unknown"	"unknown"
"PRAF1_HUMAN"	"Q9UI14"	"Prenylated Rab acceptor protein 1"	1	1	0.232691002	0.199724298	0.069652664	0.121380992	0.243330999	0.099546511	0.018358143	0.015315392	"unknown"	"unknown"	"unknown"
"PRC2A_HUMAN"	"P48634"	"Protein PRRC2A (multiple isoforms)"	1	1	0.195973943	0.214039685	0	0.124501382	0.16305536	0.104830532	0	0.197599098	"unknown"	"PM"	"PM"
"PRDX1_HUMAN"	"Q06830"	"Peroxiredoxin-1"	1	1	0.040213745	0.100657443	0.07740947	0.045566481	0.061838859	0.04586508	0.01788398	0.610564941	"unknown"	"Phenotype 8"	"unknown"
"PRDX2_HUMAN"	"P32119"	"Peroxiredoxin-2"	1	1	0.162570317	0.121970568	0.095774572	0.089143789	0.073874671	0.025086243	0.014230099	0.417349741	"unknown"	"Phenotype 1"	"unknown"
"PRDX3_HUMAN"	"P30048"	"Thioredoxin-dependent peroxide reductase, mitochondrial"	1	1	0.136152897	0.135726338	0.055979215	0.077299115	0.161605749	0.360446899	0.065363128	0.007426658	"unknown"	"Mitochondrion"	"Mitochondrion"
"PRDX4_HUMAN"	"Q13162"	"Peroxiredoxin-4"	1	1	0.180224279	0.206888172	0.085616539	0.125643781	0.252174023	0.115875682	0	0.033577523	"unknown"	"unknown"	"unknown"
"PRDX6_HUMAN"	"P30041"	"Peroxiredoxin-6"	1	1	0.077079067	0.074674338	0.025188982	0.044482811	0.040652324	0	0	0.737922478	"unknown"	"Phenotype 1"	"Cytosol"
"PREP_HUMAN"	"Q5JRX3"	"Presequence protease, mitochondrial (multiple isoforms)"	2	2	0.09165366	0.120899723	0.069108253	0.077226912	0.138804417	0.363971435	0.138335599	0	"unknown"	"Mitochondrion"	"Mitochondrion"
"PRKDC_HUMAN"	"P78527"	"DNA-dependent protein kinase catalytic subunit (multiple isoforms)"	6	6	0.104828944	0.128579722	0.042704991	0.106821925	0.21051695	0.149828289	0.106459032	0.150260146	"unknown"	"Mitochondrion"	"Mitochondrion"
"PROF1_HUMAN"	"P07737"	"Profilin-1"	1	1	0.140529269	0.130241146	0.05771821	0.103044774	0.092925293	0.018824325	0	0.456716982	"unknown"	"Phenotype 1"	"Cytoskeleton"
"PRS23_HUMAN"	"O95084"	"Serine protease 23"	1	1	0.142215367	0.122679973	0.045238655	0.14606399	0.376028245	0.133010271	0.025272515	0.009490983	"unknown"	"ER"	"ER"
"PRS6A_HUMAN"	"P17980"	"26S protease regulatory subunit 6A"	1	1	0.023879391	0.038201597	0.03742816	0.044028365	0.053654994	0.024955098	0	0.777852395	"unknown"	"Phenotype 2"	"unknown"
"PSA1_HUMAN"	"P25786"	"Proteasome subunit alpha type-1 (multiple isoforms)"	2	2	0.125969195	0.130701348	0.022805297	0.068000319	0.068973618	0.025117849	0.000291138	0.558141237	"unknown"	"Phenotype 1"	"Proteasome"
"PSA3_HUMAN"	"P25788"	"Proteasome subunit alpha type-3 (multiple isoforms)"	1	1	0.22426899	0.209297352	0.04803998	0.114882403	0.153958666	0.052810969	0.071446644	0.125294996	"unknown"	"PM"	"PM"
"PSA4_HUMAN"	"P25789"	"Proteasome subunit alpha type-4"	2	2	0.08528217	0.09704906	0.033986248	0.061473966	0.073903155	0.025405849	0	0.622899553	"unknown"	"Phenotype 1"	"Proteasome"
"PSB1_HUMAN"	"P20618"	"Proteasome subunit beta type-1"	1	1	0.058344778	0.076390922	0.043857396	0.046491478	0.055422757	0.02613551	0	0.69335716	"unknown"	"Phenotype 1"	"Proteasome"
"PSB2_HUMAN"	"P49721"	"Proteasome subunit beta type-2"	1	1	0.10426795	0.079318314	0.022548016	0.05209311	0.053002376	0.017128564	0	0.67164167	"unknown"	"Phenotype 1"	"Proteasome"
"PSB4_HUMAN"	"P28070"	"Proteasome subunit beta type-4"	1	1	0.09052911	0.076558649	0.043109082	0.05236062	0.056305413	0.017177239	0.008221452	0.655738435	"unknown"	"Phenotype 1"	"Proteasome"
"PSB6_HUMAN"	"P28072"	"Proteasome subunit beta type-6"	2	2	0.108695491	0.098708128	0.015895806	0.055766439	0.060747047	0.007969059	0	0.652218031	"unknown"	"Phenotype 1"	"Proteasome"
"PSMD2_HUMAN"	"Q13200"	"26S proteasome non-ATPase regulatory subunit 2"	1	1	0.071875774	0.099509156	0	0.063726202	0.071273493	0.027792906	0	0.665822468	"unknown"	"Phenotype 1"	"Proteasome"
"PSMD3_HUMAN"	"O43242"	"26S proteasome non-ATPase regulatory subunit 3"	2	2	0.134642619	0.126304207	0.110400321	0.141415801	0.156592718	0.097453219	0.052457817	0.180733298	"unknown"	"unknown"	"unknown"
"PSMD4_HUMAN"	"P55036"	"26S proteasome non-ATPase regulatory subunit 4 (multiple isoforms)"	1	1	0.123997747	0.099858648	0.047768958	0.073298561	0.068847145	0.023453495	0.011640412	0.551135035	"unknown"	"Phenotype 1"	"Proteasome"
"PSMD8_HUMAN"	"P48556"	"26S proteasome non-ATPase regulatory subunit 8"	2	2	0.095108962	0.097416072	0.03422292	0.062122783	0.094817153	0.108446536	0.014631769	0.493233805	"unknown"	"unknown"	"unknown"
"PSME1_HUMAN"	"Q06323"	"Proteasome activator complex subunit 1"	1	1	0.090265708	0.087850688	0.025868478	0.057988902	0.054326869	0.011685396	0	0.672013959	"unknown"	"Phenotype 1"	"Proteasome"
"PSME3_HUMAN"	"P61289"	"Proteasome activator complex subunit 3 (multiple isoforms)"	1	1	0.024097918	0.041516693	0.014136932	0.021868628	0.023700305	0.015591468	0.014331358	0.844756697	"unknown"	"Phenotype 2"	"unknown"
"PTCD3_HUMAN"	"Q96EY7"	"Pentatricopeptide repeat-containing protein 3, mitochondrial (multiple isoforms)"	1	1	0.091238283	0.180118142	0.022202341	0.097484619	0.189230242	0.374952314	0.028317915	0.016456145	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"PTH2_HUMAN"	"Q9Y3E5"	"Peptidyl-tRNA hydrolase 2, mitochondrial"	1	1	0.165356715	0.164549909	0.080121553	0.144418945	0.236682658	0.180342281	0.02852794	0	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"PTK7_HUMAN"	"Q13308"	"Inactive tyrosine-protein kinase 7 (multiple isoforms)"	3	3	0.309732667	0.270942652	0.033377044	0.160081963	0.185380742	0.038419791	0	0.002065141	"PM"	"PM"	"PM"
"PTN1_HUMAN"	"P18031"	"Tyrosine-protein phosphatase non-receptor type 1"	1	1	0.104992121	0.133545891	0.068756895	0.146393974	0.288300338	0.104046032	0.055905001	0.098059748	"unknown"	"unknown"	"unknown"
"PTN11_HUMAN"	"Q06124"	"Tyrosine-protein phosphatase non-receptor type 11 (multiple isoforms)"	2	2	0.162961961	0.189916354	0.114142985	0.121578556	0.131037946	0.056108311	0.012077353	0.212176535	"unknown"	"PM"	"PM"
"PTN13_HUMAN"	"Q12923"	"Tyrosine-protein phosphatase non-receptor type 13 (multiple isoforms)"	1	1	0.271428671	0.204113529	0.071972772	0.148059723	0.198234816	0.060216869	0.025399564	0.020574055	"unknown"	"unknown"	"unknown"
"PTPM1_HUMAN"	"Q8WUK0"	"Protein-tyrosine phosphatase mitochondrial 1 (multiple isoforms)"	1	1	0.111404667	0.141578213	0.053313057	0.082164746	0.136598182	0.293021844	0.065518728	0.116400562	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"PTPRF_HUMAN"	"P10586"	"Receptor-type tyrosine-protein phosphatase F (multiple isoforms)"	2	2	0.263998969	0.247369208	0.055860031	0.162838311	0.159724785	0.051140916	0	0.059067779	"PM"	"PM"	"PM"
"PTPRG_HUMAN"	"P23470"	"Receptor-type tyrosine-protein phosphatase gamma (multiple isoforms)"	1	1	0.2376111	0.238383275	0.17574951	0.137523789	0.155485039	0.055247287	0	0	"PM"	"PM"	"PM"
"PUR1_HUMAN"	"Q06203"	"Amidophosphoribosyltransferase"	1	1	0.116734672	0.096157715	0	0.078792928	0.056145696	0.046872892	0	0.605296095	"unknown"	"Phenotype 1"	"Cytosol"
"PUR2_HUMAN"	"P22102"	"Trifunctional purine biosynthetic protein adenosine-3 (multiple isoforms)"	6	6	0.113663852	0.115973881	0.041708003	0.079032724	0.076690411	0.025030571	0.00854036	0.539360198	"unknown"	"Phenotype 1"	"Cytosol"
"PUR6_HUMAN"	"P22234"	"Multifunctional protein ADE2 (multiple isoforms)"	1	1	0.122422666	0.122505753	0.026173353	0.093433038	0.095700105	0.040650724	0	0.499114362	"unknown"	"Phenotype 1"	"Cytosol"
"PUR8_HUMAN"	"P30566"	"Adenylosuccinate lyase (multiple isoforms)"	1	1	0.148028739	0.233286997	0.101318484	0.106109226	0.182035259	0	0	0.229221295	"unknown"	"unknown"	"unknown"
"PUR9_HUMAN"	"P31939"	"Bifunctional purine biosynthesis protein PURH"	1	1	0.129820648	0.111671252	0.036675238	0.062128429	0.053017023	0.011278286	0	0.595409124	"unknown"	"Phenotype 1"	"Cytosol"
"PVR_HUMAN"	"P15151"	"Poliovirus receptor (multiple isoforms)"	2	2	0.360094886	0.210862115	0.083737143	0.145804746	0.155293051	0.044208059	0	0	"unknown"	"PM"	"PM"
"PVRL2_HUMAN"	"Q92692"	"Poliovirus receptor-related protein 2 (multiple isoforms)"	2	2	0.334110139	0.244213406	0.077762695	0.149186718	0.141546182	0.049143217	0.004037643	0	"PM"	"PM"	"PM"
"PVRL3_HUMAN"	"Q9NQS3"	"Poliovirus receptor-related protein 3 (multiple isoforms)"	1	1	0.153868926	0.154657885	0.032859428	0.092947519	0.172398582	0.359514026	0.020956683	0.012796951	"unknown"	"Mitochondrion"	"Mitochondrion"
"PYC_HUMAN"	"P11498"	"Pyruvate carboxylase, mitochondrial"	1	1	0.09937274	0.108543815	0.042179957	0.102357316	0.297493918	0.297401855	0.042579441	0.010070958	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"PYGL_HUMAN"	"P06737"	"Glycogen phosphorylase, liver form"	1	1	0.106997683	0.100695006	0.067142625	0.065642523	0.052422648	0.02872232	0	0.578377196	"unknown"	"Phenotype 1"	"Cytosol"
"PYR1_HUMAN"	"P27708"	"CAD protein"	7	7	0.243485073	0.212765191	0.081906976	0.146950458	0.145309464	0.044927499	0.004413508	0.12024183	"unknown"	"unknown"	"unknown"
"PYRG1_HUMAN"	"P17812"	"CTP synthase 1"	1	1	0.161093761	0.116168032	0.091884677	0.068755003	0.057486718	0	0	0.50461181	"unknown"	"Phenotype 1"	"Cytosol"
"Q49AG2_HUMAN"	"Q49AG2"	"TMED5 protein"	1	1	0.156736849	0.155147778	0.129430349	0.120464428	0.347763401	0.090457194	0	0	"unknown"	"unknown"	"unknown"
"Q5CZ70_HUMAN"	"Q5CZ70"	"Putative uncharacterized protein DKFZp686I1730"	1	1	0.138866964	0.160192733	0.069851985	0.132154026	0.16637554	0.084433558	0.02317284	0.224952354	"unknown"	"unknown"	"unknown"
"Q5JUN8_HUMAN"	"Q5JUN8"	"Protein kinase C, theta (Fragment)"	1	1	0.113778702	0.137510231	0.044999837	0.145587722	0.220603583	0.242799922	0.087076087	0.007643916	"unknown"	"unknown"	"unknown"
"Q5JXL8_HUMAN"	"Q5JXL8"	"Putative uncharacterized protein DKFZp564G0422"	1	1	0.099722902	0.104209648	0.055947014	0.081889895	0.156619432	0.410739003	0.085844612	0.005027494	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"Q6WG79_HUMAN"	"Q6WG79"	"#N/A"	1	1	0.123624615	0.127625223	0	0.107846755	0.188562845	0.387547273	0.02939461	0.03539868	"unknown"	"Mitochondrion"	"Mitochondrion"
"Q8N4G7_HUMAN"	"Q8N4G7"	"IRX3 protein (Fragment)"	1	1	0.288978574	0.198004738	0.083954956	0.150573226	0.216308448	0.062180058	0	0	"unknown"	"PM"	"PM"
"Q8N7G1_HUMAN"	"Q8N7G1"	"#N/A"	1	1	0.090241269	0.070828477	0.040762972	0.049014293	0.05175005	0.019542309	0	0.677860631	"unknown"	"Phenotype 1"	"unknown"
"Q8NCE6_HUMAN"	"Q8NCE6"	"#N/A"	1	1	0.258455665	0.217304889	0.160509205	0.149411269	0.148350797	0.056049853	0.009918322	0	"unknown"	"PM"	"PM"
"Q9NV10_HUMAN"	"Q9NV10"	"N-glycanase 1, isoform CRA_c"	1	1	0.096261318	0.149876336	0.179085442	0.288243983	0.241247144	0.039746596	0.005539182	0	"unknown"	"Phenotype 3"	"unknown"
"QCR1_HUMAN"	"P31930"	"Cytochrome b-c1 complex subunit 1, mitochondrial"	3	3	0.127350188	0.12213945	0.041242457	0.083656186	0.152321089	0.401245991	0.047867179	0.02417746	"unknown"	"Mitochondrion"	"Mitochondrion"
"QCR2_HUMAN"	"P22695"	"Cytochrome b-c1 complex subunit 2, mitochondrial"	1	1	0.127859517	0.131486616	0.034316233	0.089302093	0.158650373	0.391013342	0.051519011	0.015852816	"unknown"	"Mitochondrion"	"Mitochondrion"
"QCR7_HUMAN"	"P14927"	"Cytochrome b-c1 complex subunit 7"	2	2	0.071176172	0.103573456	0.028538065	0.083291023	0.17603524	0.491718012	0.042116284	0.003551748	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"QCR8_HUMAN"	"O14949"	"Cytochrome b-c1 complex subunit 8"	2	2	0.083730181	0.106532979	0.073080853	0.079182033	0.154000104	0.396814233	0.106517442	0.000142176	"Mitochondrion"	"Mitochondrion"	"Mitochondrion"
"QOR_HUMAN"	"Q08257"	"Quinone oxidoreductase"	1	1	0.137413753	0.146017092	0.056456464	0.111679947	0.167439813	0.282011154	0.037274797	0.061706979	"unknown"	"Mitochondrion"	"Mitochondrion"
"QPCTL_HUMAN"	"Q9NXS2"	"Glutaminyl-peptide cyclotransferase-like protein"	1	1	0.166309098	0.167386035	0.067357996	0.190652425	0.301195458	0.107098987	0	0	"Golgi"	"Golgi"	"Golgi"
"QSOX2_HUMAN"	"Q6ZRP7"	"Sulfhydryl oxidase 2"	1	1	0.177122812	0.221982117	0.070865025	0.187412622	0.256198931	0.069363603	0.009218732	0.007836158	"unknown"	"unknown"	"unknown"
"RAB14_HUMAN"	"P61106"	"Ras-related protein Rab-14"	1	1	0.149115815	0.210741423	0.181584031	0.213637948	0.173169057	0.056092007	0	0.015659719	"unknown"	"PM"	"PM"
"RAB18_HUMAN"	"Q9NP72"	"Ras-related protein Rab-18"	2	2	0.189094061	0.173533129	0.054499854	0.182915544	0.263962471	0.10260881	0.017011979	0.016374153	"PM"	"PM"	"PM"
"RAB21_HUMAN"	"Q9UL25"	"Ras-related protein Rab-21"	1	1	0.161165616	0.199956291	0.06753381	0.200754074	0.290406132	0.080184077	0	0	"unknown"	"Golgi"	"Golgi"
"RAB35_HUMAN"	"Q15286"	"Ras-related protein Rab-35"	1	1	0.277003722	0.248786868	0.066035879	0.165444797	0.154601859	0.042152593	0.013625745	0.032348537	"unknown"	"PM"	"PM"
"RAB7A_HUMAN"	"P51149"	"Ras-related protein Rab-7a"	1	1	0.193070057	0.314336348	0.054101088	0.224566372	0.174953533	0.038972601	0	0	"unknown"	"PM"	"PM"
"RAB7B_HUMAN"	"Q96AH8"	"Ras-related protein Rab-7b"	1	1	0.168338017	0.152468834	0.0430936	0.099536884	0.185483667	0.147548802	0.023926187	0.179604008	"unknown"	"unknown"	"unknown"
"RAB9A_HUMAN"	"P51151"	"Ras-related protein Rab-9A"	1	1	0.168188299	0.248302874	0.121493995	0.218948496	0.161629899	0.054799136	0.006351966	0.020285335	"unknown"	"PM"	"PM"
"RABL3_HUMAN"	"Q5HYI8"	"Rab-like protein 3"	1	1	0.139990827	0.19673671	0.062146645	0.198810772	0.283765073	0.099723577	0.010857832	0.007968564	"unknown"	"unknown"	"unknown"
"RABP2_HUMAN"	"P29373"	"Cellular retinoic acid-binding protein 2"	1	1	0.115983068	0.133499671	0.017253196	0.077221377	0.061177462	0.020740887	0	0.57412434	"unknown"	"Phenotype 1"	"unknown"
"RADI_HUMAN"	"P35241"	"Radixin"	2	2	0.298187929	0.222452098	0.154474386	0.120300741	0.131795308	0.040255692	0.009800489	0.022733356	"unknown"	"PM"	"PM"
"RAGP1_HUMAN"	"P46060"	"Ran GTPase-activating protein 1"	1	1	0.092979043	0.096765988	0.095936944	0.071810549	0.118447618	0.062507882	0.045941306	0.415610669	"unknown"	"unknown"	"unknown"
"RANG_HUMAN"	"P43487"	"Ran-specific GTPase-activating protein"	1	1	0.071643057	0.105513768	0.029755676	0.068913057	0.079506207	0.027125022	0	0.617543213	"unknown"	"Phenotype 1"	"unknown"
"RAP2B_HUMAN"	"P61225"	"Ras-related protein Rap-2b"	1	1	0.114568462	0.153758282	0.266772467	0.172023634	0.213348386	0.079528769	0	0	"unknown"	"Golgi"	"Golgi"
"RASEF_HUMAN"	"Q8IZ41"	"Ras and EF-hand domain-containing protein (multiple isoforms)"	1	1	0.04737959	0.09840488	0.049003914	0.077861764	0.091885351	0.039239961	0	0.596224539	"unknown"	"Phenotype 8"	"unknown"
"RASH_HUMAN"	"P01112"	"GTPase HRas"	1	1	0.304413816	0.264644794	0.039987616	0.163087397	0.181536504	0.036192655	0	0.010137218	"unknown"	"PM"	"PM"
"RB11B_HUMAN"	"Q15907"	"Ras-related protein Rab-11B"	1	1	0.244976517	0.226747521	0.102848762	0.165376894	0.159190316	0.059103223	0.015600635	0.026156132	"PM"	"PM"	"PM"
"RBM14_HUMAN"	"Q96PK6"	"RNA-binding protein 14 (multiple isoforms)"	2	2	0.137660866	0.152149523	0.043359618	0.137765577	0.183545521	0.106885891	0.037865114	0.200767889	"unknown"	"unknown"	"unknown"
"RBM20_HUMAN"	"Q5T481"	"Probable RNA-binding protein 20"	1	1	0.086580582	0.151398878	0.101777538	0.076936118	0.17413427	0.053879371	0	0.355293242	"unknown"	"unknown"	"unknown"
"RBM28_HUMAN"	"Q9NW13"	"RNA-binding protein 28"	2	2	0.26838942	0.217127173	0.068294882	0.163900396	0.15903562	0.048705856	0.054293358	0.020253295	"unknown"	"unknown"	"unknown"
"RBM39_HUMAN"	"Q14498"	"RNA-binding protein 39 (multiple isoforms)"	1	1	0.155471888	0.145535357	0.058432776	0.123591711	0.143031214	0.075484439	0.023818051	0.274634564	"unknown"	"unknown"	"unknown"
"RCC2_HUMAN"	"Q9P258"	"Protein RCC2"	2	2	0.137210784	0.206910392	0.044595193	0.102515434	0.153316426	0.109194313	0.076101038	0.17015642	"unknown"	"unknown"	"unknown"
"RCN1_HUMAN"	"Q15293"	"Reticulocalbin-1"	1	1	0.069072796	0.158728915	0.129756294	0.127275928	0.286799297	0.14088557	0.030227287	0.057253913	"ER"	"ER"	"ER"
"RD23A_HUMAN"	"P54725"	"UV excision repair protein RAD23 homolog A"	1	1	0.105478381	0.09377501	0.028417123	0.05746128	0.059266058	0.028625378	0	0.62697677	"unknown"	"Phenotype 1"	"unknown"
"RDH11_HUMAN"	"Q8TC12"	"Retinol dehydrogenase 11 (multiple isoforms)"	1	1	0.163730804	0.255760459	0.06168794	0.180648828	0.216387544	0.121784426	0	0	"ER"	"ER"	"ER"
"RDH12_HUMAN"	"Q96NR8"	"Retinol dehydrogenase 12"	1	1	0.151025404	0.172000055	0.050646261	0.178113654	0.293109372	0.139793467	0.015311788	0	"unknown"	"unknown"	"unknown"
"RDH14_HUMAN"	"Q9HBH5"	"Retinol dehydrogenase 14"	3	3	0.161946879	0.203945767	0.097384345	0.153939802	0.234459365	0.118674378	0.028264617	0.001384847	"ER"	"ER"	"ER"
"RED_HUMAN"	"Q13123"	"Protein Red"	1	1	0.193512121	0.228529258	0.016430315	0.116874696	0.135263125	0.037587721	0.01782537	0.253977394	"unknown"	"unknown"	"unknown"
"RED2_HUMAN"	"Q9NS39"	"Double-stranded RNA-specific editase B2"	1	1	0.187125404	0.173121521	0.042573344	0.106825	0.176755958	0.29900805	0.014590723	0	"unknown"	"Mitochondrion"	"Mitochondrion"
"REEP4_HUMAN"	"Q9H6H4"	"Receptor expression-enhancing protein 4 (multiple isoforms)"	3	3	0.233998037	0.194364829	0.108843788	0.151858313	0.178644529	0.09644485	0.030765132	0.005080522	"unknown"	"unknown"	"unknown"
"RENT1_HUMAN"	"Q92900"	"Regulator of nonsense transcripts 1 (multiple isoforms)"	3	3	0.182498508	0.162543379	0.061210104	0.118076252	0.124699114	0.081909377	0.029113517	0.239949749	"unknown"	"unknown"	"unknown"
"REPS1_HUMAN"	"Q96D71"	"RalBP1-associated Eps domain-containing protein 1 (multiple isoforms)"	1	1	0.190407447	0.179454711	0.02538483	0.133714621	0.257461569	0.056476634	0	0.157100188	"PM"	"PM"	"PM"
"RETST_HUMAN"	"Q6NUM9"	"All-trans-retinol 13,14-reductase (multiple isoforms)"	1	1	0.092718128	0.200711016	0.130266125	0.18206479	0.227222662	0.098866533	0.068150746	0	"unknown"	"unknown"	"unknown"
"RFC3_HUMAN"	"P40938"	"Replication factor C subunit 3"	1	1	0.148211485	0.158772736	0.02823093	0.108412664	0.164273699	0.097204776	0.065016874	0.229876836	"unknown"	"unknown"	"unknown"
"RFT1_HUMAN"	"Q96AA3"	"Protein RFT1 homolog"	1	1	0.1396797	0.203030515	0.070309865	0.171175588	0.253481187	0.139986632	0.022336513	0	"unknown"	"unknown"	"unknown"
"RGAP1_HUMAN"	"Q9H0H5"	"Rac GTPase-activating protein 1"	1	1	0.293803102	0.261637487	0.051853505	0.147599951	0.176483111	0.068622844	0	0	"unknown"	"PM"	"PM"
"RGS19_HUMAN"	"P49795"	"Regulator of G-protein signaling 19"	1	1	0.357002036	0.212821965	0.077768711	0.146983129	0.142018947	0.038726751	0.010040295	0.014638165	"unknown"	"PM"	"PM"
"RHG17_HUMAN"	"Q68EM7"	"Rho GTPase-activating protein 17 (multiple isoforms)"	1	1	0.278628494	0.19989256	0.092910765	0.135401602	0.145832057	0.060853168	0.051636648	0.034844706	"unknown"	"unknown"	"unknown"
"RHOB_HUMAN"	"P62745"	"Rho-related GTP-binding protein RhoB"	1	1	0.179023783	0.224892152	0.169330111	0.143123971	0.150112973	0.075061406	0	0.058455605	"unknown"	"PM"	"PM"
"RHOC_HUMAN"	"P08134"	"Rho-related GTP-binding protein RhoC"	1	1	0.390570946	0.231368501	0.063726489	0.131288491	0.09014513	0	0	0.092900443	"unknown"	"unknown"	"unknown"
