IPI,UniProt,Name,Log[Intensity],NumPeptides,"Mito (Fr4)","ER (Fr11)","Golgi (Fr13)","ERGDV (Fr14)","EE (Fr16)","RE/TGN (Fr17)","PM (Fr19)","PS (Fr20)","Cyto (Fr30)",Nucleus
IPI00403448,P47962,"60S ribosomal protein L5 ",4.67785583619759,5,0.08898809405081,0.0283257047236,,,0.04169947020518,0.00361810062322,,,,
IPI00403509,Q9CX56,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 8, full insert sequence ",4.29046080577616,5,,,,,,,,,0.04074109181373,
IPI00403579,Q8R135,"MGC59076 protein ",3.78558012201125,2,,,,,,,,,0.00301834556669,
IPI00403749,O88701,"nucleosome assembly protein 1-like 4 ",3.46152140594022,2,,,,,,,,,0.00487677147201,
IPI00403933,P05063,"Fructose-bisphosphate aldolase C ",3.72407788053062,3,,,,0.04213280404908,,,,,0.00149976384247,
IPI00404116,P19639,"Glutathione S-transferase Mu 3 ",5.87789066095618,5,,,,,,,0.03345460113403,,0.00070859412627,
IPI00404590,P10922,"Mus musculus 5 months female bone marrow stroma cell CRL-2028 SR-4987 cDNA, RIKEN full-length enriched library, clone:G430067B09 product:histone H1(0) ",5.163611738,3,,,,,,,,,,44.6928092989767
IPI00404674,Q8C2J5,"adaptor protein complex AP-2, alpha 2 subunit, full insert sequence ",4.56135751746043,5,,,,,,,0.00364619521531,,,
IPI00404870,Q8C3H6,"Mus musculus 16 days neonate heart cDNA, RIKEN full-length enriched library, clone:D830019K24 product:splicing factor, arginine/serine-rich 3 (SRp20), full insert sequence ",4.861556639,2,,,,,,,,,,17.310709981434
IPI00405227,Q64727,"vinculin ",3.90144384317643,5,,,,,,,,,0.0217959044121,
IPI00405260,Q922I0,"U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2 ",3.20616574090945,2,,,,,,,,,0.0495313553716,52.9416738662556
IPI00405380,,"Ensembl_locations(Chr-bp):15-84292046 ",5.15069925021525,5,,0.01364539354438,,,,0.00528057184008,,,,
IPI00405426,Q8BVY6,"MYOFERLIN ",2.50574706171214,5,,,,,,,,,,5.15691442142004
IPI00405507,P35980,"60S ribosomal protein L18 ",4.7201633617937,5,,,0.04120916297874,,,0.00022838472298,,,,
IPI00405588,P21550,"Beta enolase ",4.60963406725032,4,,,,,,,0.02442049016925,,0.00188233395544,
IPI00406193,Q8C9I3,"hypothetical Ras GTPase-activating proteins containing protein, full insert sequence. ",3.88950688371509,5,,,,,,0.00301928936116,,,0.00049349430198,
IPI00406302,Q91XC1,"Serpina1a protein ",5.0779524489695,5,,0.02510437181626,,0.00570913053118,,,0.01140715779297,,0.00022450598066,
IPI00406377,Q9DCV7,"similar to keratin K7, type II, epithelial, 55K ",3.83328646603683,5,,,,,,,,,,3.99275570820502
IPI00406442,Q9WUM5,"Succinyl-CoA ligase [GDP-forming] alpha-chain, mitochondrial precursor ",4.012828399,3,0.02158327848916,,,,,,,,,
IPI00406482,Q9CQ69,"Ubiquinol-cytochrome C reductase complex ubiquinone-binding protein QP-C ",3.842257835,2,0.01614196744467,,,,,,,,,
IPI00406504,P62242,"40S ribosomal protein S8 ",5.00104935766198,5,,0.02662993431713,,0.02660548462651,,0.00129432228118,0.0264867396277,,,
IPI00406756,Q811K4,"Alanine-glyoxylate aminotransferase 2-like 1 ",3.94587392878043,2,,,,,,,,,0.00246666666667,
IPI00407451,Q811L1,"IQ motif containing GTPase activating protein 2, similar to",4.01200934424122,5,,,,,,,,,0.00420549800663,
IPI00407499,P61922,"4-aminobutyrate aminotransferase, mitochondrial precursor ",4.047071223,5,0.02592557523048,,,,,,,,,
IPI00407543,P18760,"Cofilin, non-muscle isoform ",4.68508892371829,5,,0.01231624146099,,,,,,,0.00123421125916,
IPI00407653,Q8CHF8,"MKIAA0384 protein ",3.53702190930107,3,,0.04269787193026,,,,,,,,
IPI00407769,Q8CIU2,"Alcohol dehydrogenase PAN1B-like protein ",4.28117359385212,5,,0.00335310046445,,0.00685653153053,,0.04218874031928,0.03007036736492,,,
IPI00408103,Q8HWA9,"histocompatibility 13, full insert sequence ",4.02378334914016,1,,0.02002491398414,,,,,,,,
IPI00408265,Q7TQM8,"Cobl-related 1 ",3.070651843,2,0.07495411454375,,,,,,,,,
IPI00408378,P35216,"14-3-3 protein tau ",4.76829738031388,5,,,,,,,,,0.00029960806354,
IPI00408407,Q9DBJ1,"Phosphoglycerate mutase 1 ",4.75012632551688,5,,,,,,,,,0.00026788944454,
IPI00408421,Q9DBM3,"hydroxysteroid 17-beta dehydrogenase 4, full insert sequence ",4.34304735318665,5,0.09191571728785,,,,,0.00521095187454,,,,
IPI00408495,Q7TSC0,"Basigin 2 ",4.08646051367006,4,,,,0.00685992558301,,,,,,2.59079525944046
IPI00408585,Q8C2S9,"major vault protein, full insert sequence ",5.21375575005377,5,,,,,,,,,0.00214170713811,
IPI00408796,Q921T3,"Mus musculus adult male testis cDNA, RIKEN full-length enriched library, clone:4933425K18 product:SPLICING FACTOR 3 SUBUNIT 1 (SPLICEOSOME ASSOCIATED PROTEIN 114) (SAP 114) (SF3A120) homolog ",3.926252531,2,,,,,,,,,,15.3065027061303
IPI00408892,P51150,"Ras-related protein Rab-7 ",4.14189405819796,5,,,,0.01756653686116,0.01794471517956,0.01298534610322,,,,3.08394971000521
IPI00408895,Q62313,"Trans-Golgi network integral membrane protein 1 precursor ",2.94672869329436,2,,,,0.0136471193544,,,,,,
IPI00408961,Q78JT3,"Haao protein ",5.17039715666604,5,,,,,,,,,0.00014827925333,
IPI00409019,Q8BY91,"acetyl-Coenzyme A synthetase 1 (AMP forming), full insert sequence ",3.99562362270512,5,,,,,,,0.00394615878298,,0.00117603490443,
IPI00409148,Q61646,"Haptoglobin precursor ",4.02444538649202,5,,,,,,0.00170519336483,,,,
IPI00409360,Q8BW35,"acyl-Coenzyme A oxidase 1, palmitoyl, full insert sequence. ",4.753761555,5,0.06731851612603,,,,,,,,,
IPI00409800,Q6XVG2,"Cytochrome P450 ",4.87163420193061,5,,0.01289816803862,,,,0.00703289062267,,,,
IPI00409904,Q6SI71,"Transcriptional intermediary factor 1 gamma ",3.71859465742663,1,,,,,,,,,,7.82410017219763
IPI00409918,P10630,"Eukaryotic initiation factor 4A-II ",4.95859041152618,5,,,,,,,,0.0497460870754,0.03183012336862,
IPI00410827,Q8VDC3,"Cytoplasmic aconitase ",5.24175615592002,5,,,,,,,0.03219102510993,,0.00293221708193,
IPI00410844,Q8R3A8,"ESOPHAGEAL CANCER ASSOCIATED PROTEIN homolog ",3.61862963210881,4,,,,,,0.00721705383801,,,,
IPI00410883,Q9EQU5,"SET protein ",3.78541918679257,3,,,,,,,,,0.00023503756067,
IPI00410981,P11589,"Major urinary protein 2 precursor ",5.36853488413012,5,,,,0.0057722739896,0.03687772966065,,,0.02380391209809,,
IPI00416918,Q7TQK5,"4633402D15Rik protein ",3.80101934506053,5,,,0.01331245351555,0.02329780454875,0.0016499645958,,,,,
IPI00417183,Q62452,"UDP-glucuronosyltransferase 1-7 precursor, microsomal ",4.8320509127478,5,,,,,,,,,0.00024367240846,
IPI00420216,Q8VCQ9,"UDP glycosyltransferase 1 family polypeptide A12 ",4.9354657569274,5,,,,,,0.04865649066798,,,,
IPI00420295,Q6PHL9,"Acetyl-CoA carboxylase 1 ",3.86823829945424,5,,,,,,,0.04180926212722,,0.02250429063538,
IPI00420329,Q8BYH6,"U5 snRNP-specific protein, 200 kDa ",3.5433489764647,1,,,,,,,,,,2.59447766997824
IPI00420357,Q6P5E4,"UDP-glucose ceramide glucosyltransferase-like 1 ",3.9555296596598,5,,0.01873782874231,,,,,,,,
IPI00420363,Q921Y3,"Ddx5 protein ",3.98606626576768,5,,,,0.02107553479994,,0.00720714941906,,,,26.2180288869115
IPI00420369,P28474,"Adh5 protein ",4.75423756492881,5,,,,,,,,,0.00023276441027,
IPI00420385,Q8C1B7,"Septin 11 ",3.84328044502405,2,,,,,,0.04867498247773,0.01677991747224,,,
IPI00420480,Q99KY4,"Gak protein ",3.75307899399045,2,,,,,,,0.04737037481364,0.03737473617807,,
IPI00420562,Q6PFR0,"MKIAA0829 protein ",4.11745643648054,5,,0.04028416631934,,,,,0.01505442334231,,0.01415179764781,
IPI00420601,P52479,"MKIAA0190 protein ",3.6561541076278,3,,,,,,0.013098833143,,,,
IPI00420706,Q6PB66,"Leucine-rich PPR motif-containing protein ",3.668132285,1,0.00938903981163,,,,,,,,,
IPI00420726,Q96EC0,"RIBOSOMAL PROTEIN S9, similar to",4.78037471223892,5,,,,0.02802997278136,,,0.01559402926161,,,
IPI00420744,Q6ZWV7,"ribosomal protein L35, full insert sequence ",4.93194142605105,1,,0.03168285031998,,,0.04231598196278,0.00444538312403,,,,
IPI00420745,Q6ZWV8,"proteasome ",4.57591305619305,5,,,,,,,,0.01461780525811,,
IPI00420772,Q6ZWZ4,"60S RIBOSOMAL PROTEIN L36 homolog ",3.72998558509381,5,,0.02963799349035,,,,0.00521521529873,,,,
IPI00420807,Q6PDM2,"Sfrs1 protein ",3.50332850483049,1,,,,,,,,,,8.90331714212074
IPI00420882,Q60597,"Ogdh protein ",3.977609522,1,0.00921563900451,,,,,,,,,
IPI00420949,Q6PHQ5,"Rent1 protein ",3.62594990521954,5,,,,,,0.01298971324991,8.11838443279146E-05,,,
IPI00420970,Q6IFZ9,"Type II keratin Kb37 ",6.28336023544207,3,,,,,,,,,,3.61145496725606
IPI00421019,Q76MZ3,"PR65 ",3.75699888676199,5,,,,,,,,,0.00028882592738,
IPI00421157,Q6NY10,"Hypothetical protein A130072J07 ",3.61885809005486,1,,0.03033867144498,,,,,,,,
IPI00421179,Q6NZJ6,"Eif4g1 protein ",3.95431345807821,5,,0.03915329503213,0.01680602100546,0.01854032929559,,0.00353019423726,0.0053188070476,,0.01008253521421,
IPI00421218,Q71LX4,"Talin 2 ",3.71954531182527,2,,,,,,,0.00091274809246,,,
IPI00421241,Q6JIZ0,"acetyl-Coenzyme A carboxylase beta ",3.61950530881252,5,0.04511923416775,,,,,0.01818187428887,0.00972245785879,,0.03560895328702,
IPI00421268,Q9QXS1,"Plectin 6 ",2.62162466590885,5,,,,,,,,,,6.70408705380711
IPI00453499,Q8BIJ0,"MITOCHONDRIAL ISOLEUCINE TRNA SYNTHETASE, similar to",3.348496913,2,0.0126208649353,,,,,,,,,
IPI00453539,Q8BLZ4,"BLEOMYCIN HYDROLASE (EC 3.4.22.40) (BLM HYDROLASE) (BMH) (BH) homolog ",4.3574423832638,3,,,,,,,,,0.02077254767539,
IPI00453581,Q8BQL0,"unknown EST, full insert sequence ",3.89666574398088,3,0.04003633537775,,,0.04273607335914,,,0.01310062034024,,,
IPI00453589,O70404,"Endobrevin ",3.94451058617963,3,,,,,,,0.01277712644563,,,
IPI00453658,Q8VDK1,"Nitrilase homolog 1 ",3.56946873908538,1,,,,,,0.00947597494096,0.01691586508288,,0.00220487546311,
IPI00453732,Q91X90,"Apolipoprotein A-V ",3.24576510314962,1,,,,0.01433925576438,,,,,,
IPI00453744,Q6P8V8,"Hist1h2bp protein ",3.886090628,2,,,,,,,,,,146.922145207413
IPI00453768,Q9CPR4,"60S ribosomal protein L17 ",4.5451803089312,5,,,,,,,0.02764388190894,,,
IPI00453776,Q8BL66,"early endosome antigen 1 ",3.45592042075258,5,,,,0.04817802088813,0,,,,,
IPI00453777,Q9D0J2,"ATP SYNTHASE DELTA CHAIN, MITOCHONDRIAL (EC 3.6.3.14) homolog ",4.551230119,1,0.02687925931902,,,,,,,,,
IPI00453818,Q6ZPS9,"MKIAA1375 protein ",3.90441642874259,5,,,,,,,,,0.02190860399477,
IPI00453826,Q6ZQ61,"MKIAA0723 protein ",2.76825229,5,,,,,,,,,,19.3575291525296
IPI00453865,Q6ZQK6,"MKIAA0035 protein ",5.257378815,1,,,,,,,,,,365.396208102851
IPI00453867,Q6ZQK9,"MKIAA0018 protein ",3.70134983469118,3,,0.03447031288785,,0.02377513654583,,,,,,
IPI00453951,Q9JHI5,"Isovaleryl dehydrogenase precursor ",3.75461439333711,5,0.11087016215476,,,,,,,,,
IPI00453981,Q6PG98,"Fdxr protein ",3.10726988,3,0.12129175761908,,,,,,,,,
IPI00453987,Q6PGH3,"Butyrate-induced transcript 1 ",3.95737916562651,2,,0.02162474444996,,,0.03988252633165,,,,,
IPI00453990,Q6T929,"RTN3-A ",3.37130406159869,2,,,,0.01293653036122,,,,,,
IPI00454042,Q6NSU0,"D6Wsu176e protein ",3.59558888737886,4,,,0.04849611964487,0.00292109979889,,,,,,
IPI00454046,Q7TPV4,"MYB binding protein (P160) 1a ",3.128598538,5,,,,,,,,,,235.45827891144
IPI00454064,Q6GQV5,"Eif4g3 protein ",3.47073614098225,2,,,,0.03379619750843,,0.03646536291813,0.0044842501356,,0.0001808958718,
IPI00454074,Q7TQD8,"Hspa1a protein ",4.56833159923633,5,,,,,,0.0447058532682,0.03215624776759,,0.00168085541631,
IPI00454141,Q71KT5,"C-14 sterol reductase ",3.83830813037142,1,,,,0.02945164824528,,,0.00429596705363,,,
IPI00454201,Q71RI9,"Kynurenine aminotransferase III ",4.79056276301357,5,,,,,,,,,0.00028850483501,
IPI00458074,Q8BNL1,"CG8014-PA, similar to",3.50424109639546,2,,,,,,0.03106365417443,,,,
IPI00461456,P29316,"60S RIBOSOMAL PROTEIN L23A",4.64943710552829,5,,,,0.04527107686156,,0.00898418334769,,,,
IPI00461496,XP_138403,"Aldo-keto reductase family 1 member C13, similar to",4.08306287586271,5,,,,,,,,,0.00035771134443,
IPI00473763,XP_139705,"60S RIBOSOMAL PROTEIN L13, similar to",4.56877380845252,2,,,,0.03564189717006,,0.00608606662357,,,,
IPI00474241,XP_354579,"Cis-retinol/3alpha hydroxysterol short-chain dehydrogenase-like, similar to",3.94891747029897,5,,0.00668810406184,,0.03920227239083,,,,,0.00261804905598,
IPI00480429,,"UDP GLUCURONOSYLTRANSFERASE 1 FAMILY, POLYPEPTIDE A1",4.72279658413944,5,0.03546756622667,,,,,,,,0.00034166469766,
"IPI00551246 ",Q9R137,"Peptidyl-prolyl cis-trans isomerase A (PPIase) (Rotamase) (Cyclophilin A) (Cyclosporin A-binding protein) (SP18), similar to",5.70979652291569,5,,,,,,,,0.0464405510863,0.01985551796681,
IPI00554845,Q8CAQ8,"Mitochondrial inner membrane protein ",3.922767083,4,0.02455179134096,,,,,,,,,
IPI00554989,XP_193275,"Peptidyl-prolyl cis-trans isomerase A (PPIase) (Rotamase) (Cyclophilin A) (Cyclosporin A-binding protein) (SP18), similar to",4.79048947574814,3,,,,,,,,0.04114396939792,,
IPI00605894,Q61484,"Desmoyokin ",3.32896731657724,5,,,,,,,,,,2.16567323947329
IPI00608021,,"DNA-DAMAGE INDUCIBLE PROTEIN 2",3.92878873186918,2,,,,,,,,,0.00065508894562,
IPI00621028,XP_134284,"60S RIBOSOMAL PROTEIN L13, similar to",4.41709853447127,5,,,,,,0.00099323359891,,,,
IPI00622786,Q6I9Q4,"Glutamine synthetase ",4.69319788806672,5,,,,,,0.01923524134597,,,,
IPI00624608,XP_193995,"60S ribosomal protein, similar to",4.0041703209069,3,,,0.03287693529629,0.04055903964609,,0.01106951420578,,,,
IPI00624966,,"14 KDA PROTEIN",3.92654666725552,2,,,,0.03881298244205,,,,,,
"IPI00625088 ",,"SIMILAR TO 40S RIBOSOMAL PROTEIN S29",4.1450026879557,1,,,0.02845053084427,,,,,,,
IPI00652249,XP_144896,"PROBABLE UROCANATE HYDRATASE (EC 4.2.1.49) (UROCANASE)",5.16176776923073,5,,,,,,,,,0.00748785190861,
IPI00658304,XP_141784,"mitochondrial stress-70 protein, similar to",3.98141983093099,3,0.02536319873362,,,,,0.03267747116404,0.01320532379281,,,
IPI00663431,,"Ensembl_locations(Chr-bp):15-23929286 ",4.10432652734578,5,,,,,0.00729600426767,,,,,
IPI00668274,XP_140325,"ribosomal protein L6, similar to",4.59740043252082,5,,0.00741743537547,,0.03567870419619,,0.00535367995635,,,,
IPI00668490,XP_356675,"heterogeneous nuclear ribonucleoprotein K, similar to",5.00141961270261,5,,0.00384251330794,,,,,,,,
IPI00671135,XP_142485,"60S RIBOSOMAL PROTEIN L3 (L4), similar to",3.95468789575597,5,,,,,,0.00312886243655,0.00363775454566,,,
IPI00677607,XP_140284,"glutamine synthetase, similar to",4.22642744811786,5,,,,,,0.00673017849963,0.00455500691748,,,
