"protein ID","gene name","GI number","protein name","protein description",COG,aproNOG,PSORTb,"LipoP prediction","topology class","BOMP betabarrel","Li OM protein",POI,"selected marker protein",identified,"Cytu OGEprot","Cyti OGEprot","Tmu OGEprot","Tmi OGEprot","Imu OGEprot","Imi OGEprot","Omu OGEprot","Omi OGEprot","Cytu Gelfilt","Cyti Gelfilt","Tmu Gelfilt","Tmi Gelfilt","Imu Gelfilt","Imi Gelfilt","Cytu OGEpep","Cyti OGEpep","Tmu OGEpep","Tmi OGEpep","Imu OGEpep","Imi OGEpep","Omu OGEpep","Omi OGEpep","normalized spectral count proportion (TM)","exclusive localization","predominant localization","P-score Cyt","P-score TM","spectral count proportion (OM)","exclusive localization","predominant localization","P-score IM","P-score OM","predominant localization","KNN classification (based on markers)","KNN classification (based on pred. SCL)","potential SCL change","OM candidate","PP candidate (KNN, l=9 constraint)","PP candidates (KNN, l=8 constraint)","KNN based potential SCL change"
BH07930,fhaB6,49475562,"filamentous hemagglutinin",,"COG3210 (Large exoproteins involved in heme utilization or adhesion)",,"Outer Membrane",,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH07940,fhaB7,49475563,"filamentous hemagglutinin",,"COG3210 (Large exoproteins involved in heme utilization or adhesion)",,"Outer Membrane",,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH07950,fhaB8,49475564,"filamentous hemagglutinin",,,,Unknown,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH07960,,49475565,"hypothetical protein (expressed, exptl. proteomics evidence)",,,,Unknown,SpII,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.20779220779221,8,4,0,0,1,TM,TM,0,8.7,0,IM,IM,9.9,0,IM,IM,IM,,,,,
BH07970,,49475566,"hypothetical protein",,,,Unknown,,transmembrane,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH07980;BH10720,,"49475567 | 49475810","hypothetical protein (expressed, exptl. proteomics evidence)",,,,Unknown,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4025974025974,0,1,4,0,1,TM,TM,0,4.4,0.8,,,0,9.7,,,IM,,,,,
BH07990,,49475568,"hypothetical protein",,,,Unknown,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH08030,,49475569,"hypothetical protein",,,,Unknown,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH08050,accC,49475570,"acetyl-CoA carboxylase biotin carboxylase subunit","an AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism","COG0439 (Biotin carboxylase)","aproNOG02673 (Carboxylase)",Cytoplasmic,,,,,,Cyt,1,54,55.447619047619,104,74.3376623376623,53,85,16,7,29,39.2190476190476,0,7.01298701298701,17,5,18,14.8761904761905,51,63.1168831168831,92,76,28,12,0.59,,,0,0,0.17073170731707,,,,,,Cyt,,,,,,
BH08060,accB,49475571,"acetyl-CoA carboxylase biotin carboxyl carrier protein subunit","composes the biotin carboxyl carrier protein subunit of the acetyl-CoA carboxylase complex, the enzyme that catalyzes the carboxylation of acetyl-CoA to malonyl-CoA, which in turn controls the rate of fatty acid metabolism","COG0511 (Biotin carboxyl carrier protein)","aproNOG07969 (Acetyl-Coa carboxylase biotin carboxyl carrier protein)",Unknown,,,,,,,1,35,37.8666666666667,45,49.0909090909091,13,20,6,1,31,8.11428571428571,9,0,2,12,49,64.9142857142857,2,0,5,3,3,3,0.32,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,x,
BH08070,,49475572,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG1651 (Protein-disulfide isomerase)","aproNOG02534 (DSBA oxidoreductase)",Cytoplasmic,,secreted,,,,,1,14,21.6380952380952,92,21.038961038961,38,37,0,0,16,9.46666666666667,3,19.6363636363636,50,11,71,71.6761904761905,39,53.2987012987013,86,64,3,0,0.53,,,1.2,0,0.01315789473684,,,,,,Cyt,Cyt,,,,,
BH08080,glpD,49475573,"glycerol-3-phosphate dehydrogenase","in Escherichia coli this homodimeric enzyme is expressed under aerobic conditions; anaerobic expression is repressed by the arcAB system; converts sn-glycerol-3-phosphate and ubiquinone-8 to dihydroxy acetone phosphate and ubiquinol-8; associates with the cytoplasmic membrane","COG0578 (Glycerol-3-phosphate dehydrogenase)","aproNOG01895 (Glycerol-3-Phosphate dehydrogenase; in Escherichia coli this homodimeric enzyme is expressed under aerobic conditions; anaerobic expression is repressed by the arcAB system; converts sn-glycerol-3-phosphate and ubiquinone-8 to dihydroxy acetone phosphate and ubiquinol-8; associates with the cytoplasmic membrane)",Cytoplasmic,,,,,,,1,0,0,33,0,4,0,0,0,0,0,0,12.6233766233766,37,1,1,4.05714285714286,44,39.2727272727273,92,57,15,3,0.96,,TM,0,10,0.10526315789474,,IM,7.8,0,IM,IM,IM,,,,,
BH08090,,49475574,"tRNA-dihydrouridine synthase A",,"COG0042 (tRNA-dihydrouridine synthase)","aproNOG00157 (Trna-Dihydrouridine synthase A)",Cytoplasmic,,,,,,,1,3,2.7047619047619,0,0,0,0,0,0,0,0,0,0,0,0,2,10.8190476190476,1,1.4025974025974,9,7,0,0,0.11,,Cyt,10,0,,,,,,Cyt,,Cyt,,,,,
BH08100,cobT,49475575,"nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase","catalyzes the synthesis of alpha-ribazole-5'-phosphate from nicotinate mononucleotide and 5,6-dimethylbenzimidazole","COG2038 (NaMN:DMB phosphoribosyltransferase)","aproNOG00571 (Nicotinate-Nucleotide--Dimethylbenzimidazole phosphoribosyltransferase)",Cytoplasmic,,,,,,,1,2,0,14,18.2337662337662,16,16,2,1,0,1.35238095238095,0,2.80519480519481,4,2,3,4.05714285714286,10,9.81818181818182,45,40,12,2,0.84,,TM,0,9.6,0.12686567164179,,IM,9.6,0.1,IM,IM,IM,,,,,
BH08110,,49475576,"transcriptional regulator",,"COG1522 (Transcriptional regulators)","aproNOG03196 (Transcriptional regulator protein)",Cytoplasmic,,,,,,,1,9,6.76190476190476,0,0,1,2,0,0,1,0,0,0,1,2,4,2.7047619047619,10,16.8311688311688,24,30,5,1,0.53,,,2.4,0,0.0952380952381,,,,,,,,,,,,
BH08120,,49475577,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG1573 (Uracil-DNA glycosylase)","aproNOG04331 (Uracil-Dna glycosylase)",Unknown,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.35238095238095,0,0,3,4,6,2,0,Cyt,Cyt,5,0,,,,,,Cyt,,Cyt,,,,,
BH08130,,49475578,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG1525 (Micrococcal nuclease (thermonuclease) homologs)",aproNOG09811,Unknown,,transmembrane,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,1,0,0,1,TM,TM,0,5.8,0,IM,IM,9.9,0,IM,,IM,,,,,
BH08140,rpmG,49475579,"50S ribosomal protein L33","in Escherichia coli BM108, a mutation that results in lack of L33 synthesis had no effect on ribosome synthesis or function; there are paralogous genes in several bacterial genomes, and a CXXC motif for zinc binding and an upstream regulation region of the paralog lacking this motif that are regulated by zinc similar to other ribosomal proteins like L31; the proteins in this group lack the CXXC motif","COG0267 (Ribosomal protein L33)","aproNOG11400 (50S ribosomal protein L33; in Escherichia coli BM108, a mutation that results in lack of L33 synthesis had no effect on ribosome synthesis or function; there are paralogous genes in several bacterial genomes, and a CXXC motif for zinc binding and an upstream regulation region of the paralog lacking this motif that are regulated by zinc)",Cytoplasmic,,,,,"Ribosome 50S",,1,8,8.11428571428571,24,0,2,0,23,1,36,1.35238095238095,86,58.9090909090909,125,59,18,32.4571428571429,23,22.4415584415584,59,49,13,5,0.67,,,0,0,0.27631578947368,,,,,,,,,,,,
BH08150,vacB,49475580,"VacB and RNase II family exoribonuclease",,"COG0557 (Exoribonuclease R)","aproNOG01556 (Ribonuclease R)",Cytoplasmic,,,,,,,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,16,22.9904761904762,30,43.4805194805195,53,53,24,28,0.65,,,0,0.1,0.32911392405063,,,,,,IM,IM,,,,,
BH08160,topA,49475581,"DNA topoisomerase I","catalyzes the ATP-dependent breakage of single-stranded DNA followed by passage and rejoining, maintains net negative superhelicity","COG1754 (Uncharacterized C-terminal domain of topoisomerase IA); COG0550 (Topoisomerase IA)","aproNOG02087 (The reaction catalyzed by topoisomerases leads to the conversion of one topological isomer of DNA to another (By similarity))",Cytoplasmic,,,,,,,1,8,6.76190476190476,98,29.4545454545455,20,25,0,0,29,79.7904761904762,4,61.7142857142857,85,31,103,136.590476190476,118,148.675324675325,186,138,38,17,0.56,,,0,0,0.12971698113207,,,,,,Cyt,IM,,,,,
BH08170,dprA,49475582,"DNA processing protein DprA",,"COG0758 (Predicted Rossmann fold nucleotide-binding protein involved in DNA uptake)","aproNOG03128 (Protein involved in DNA mediated transformation)",Unknown,,,,,,,1,15,10.8190476190476,24,4.20779220779221,29,0,0,0,15,1.35238095238095,3,12.6233766233766,45,7,2,6.76190476190476,18,25.2467532467532,56,35,5,1,0.63,,,0,0,0.04761904761905,,,,,,,,,,,,
BH08180,,49475583,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG0344 (Predicted membrane protein)","aproNOG00008 (Glycerol-3-Phosphate acyltransferase PlsY; involved in acylation of glycerol-3-phosphate to form 1-acyl-glycerol-3 phosphate for use in phospholipid biosynthesis; functions with PlsX)","Cytoplasmic Membrane",,transmembrane,,,,,1,0,0,17,12.6233766233766,3,3,0,0,4,2.7047619047619,4,5.61038961038961,6,6,1,4.05714285714286,5,7.01298701298701,14,6,3,2,0.81,,TM,0,8.3,0.16129032258064,,IM,7.6,0.5,IM,IM,IM,,,,,
BH08190,pyrC2,49475584,dihydroorotase,"Catalyzes the reversible hydrolysis of the amide bond within dihydroorotate. This metabolic intermediate is required for the biosynthesis of pyrimidine nucleotides","COG0044 (Dihydroorotase and related cyclic amidohydrolases)","aproNOG02832 (Dihydroorotase)",Cytoplasmic,,,,,,,1,36,29.752380952381,20,7.01298701298701,5,8,0,0,26,44.6285714285714,6,5.61038961038961,13,13,17,27.0476190476191,6,11.2207792207792,21,17,2,0,0.24,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,x,
BH08200,pyrB,49475585,"aspartate carbamoyltransferase","catalyzes the transfer of the carbamoyl moiety from carbamoyl phosphate to L- aspartate in pyrimidine biosynthesis","COG0540 (Aspartate carbamoyltransferase, catalytic chain)","aproNOG03026 (Aspartate carbamoyltransferase)",Cytoplasmic,,,,,,,1,38,63.5619047619048,7,0,4,14,0,0,0,2.7047619047619,0,0,0,0,9,16.2285714285714,14,15.4285714285714,48,18,4,1,0.22,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH08210,,49475586,"acyl-CoA dehydrogenase",,"COG1960 (Acyl-CoA dehydrogenases)","aproNOG04312 (Acyl-Coa dehydrogenase)","Cytoplasmic Membrane",,,,,,,1,0,0,1,1.4025974025974,0,0,0,0,2,14.8761904761905,0,0,1,0,28,48.6857142857143,36,46.2857142857143,86,52,12,6,0.48,,Cyt,7.3,0,,,,,,Cyt,IM,Cyt,,,,,
BH08220,,49475587,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG0816 (Predicted endonuclease involved in recombination (possible Holliday junction resolvase in Mycoplasmas and B. subtilis))","aproNOG07281 (Holliday junction resolvase)",Cytoplasmic,,,,,,,1,7,2.7047619047619,3,1.4025974025974,2,5,0,0,1,0,2,5.61038961038961,2,5,0,0,3,7.01298701298701,17,27,0,0,0.67,,,0.2,1,0,,,,,,,IM,,,,,
BH08230,gatC,49475588,"aspartyl/glutamyl-tRNA amidotransferase subunit C","allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp-tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases; reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA; some Mycoplasma proteins contain an N-terminal fusion to an unknown domain","COG0721 (Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit)","aproNOG09860 (Allows the formation of correctly charged Asn-tRNA or Gln-tRNA through the transamidation of misacylated Asp- tRNA or Glu-tRNA in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA or phospho-Glu-tRNA)",Cytoplasmic,,,,,,,1,26,35.1619047619048,11,11.2207792207792,7,6,4,1,13,17.5809523809524,6,0,6,5,5,10.8190476190476,5,7.01298701298701,7,8,0,0,0.27,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH08240,gatA,49475589,"aspartyl/glutamyl-tRNA amidotransferase subunit A","allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp-tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases; reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA","COG0154 (Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit and related amidases)","aproNOG00901 (Aspartyl/Glutamyl-Trna amidotransferase subunit A; allows the formation of correctly charged Asn-tRNA or Gln-tRNA through the transamidation of misacylated Asp-tRNA or Glu-tRNA in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases; reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA or phospho-Glu-tRNA)",Cytoplasmic,,,,,,,1,99,131.180952380952,60,53.2987012987013,24,28,1,1,17,29.752380952381,9,11.2207792207792,13,5,23,32.4571428571429,21,28.0519480519481,42,31,8,5,0.35,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH08250,livF,49475590,"high-affinity branched-chain amino acid transport ATP-binding protein",,"COG0410 (ABC-type branched-chain amino acid transport systems, ATPase component)","aproNOG02056 (ABC transporter protein)",Cytoplasmic,,,,,"ABC ATP",,1,0,0,164,19.6363636363636,15,10,7,0,0,4.05714285714286,13,54.7012987012987,72,43,3,2.7047619047619,48,42.0779220779221,108,82,49,16,0.97,,TM,0,10,0.25087108013937,,,5.9,3.2,,,IM,,,,,
BH08260,livG,49475591,"high-affinity branched-chain amino acid transport ATP-binding protein",,"COG0411 (ABC-type branched-chain amino acid transport systems, ATPase component)","aproNOG06391 (ABC transporter related protein)","ambiguous (Cytoplasmic Membrane 6.29 / Cytoplasmic 3.7)",,,,,"ABC ATP",,1,0,0,92,42.0779220779221,19,1,4,0,0,0,0,21.038961038961,42,4,0,0,13,21.038961038961,118,60,27,10,1,TM,TM,0,10,0.17154811715481,,IM,7.4,1.5,IM,IM,IM,,,,,
BH08270,livM,49475592,"high-affinity branched-chain amino acid transporter permease",,"COG4177 (ABC-type branched-chain amino acid transport system, permease component)","aproNOG08201 (Branched chain amino acid protein)","Cytoplasmic Membrane",,transmembrane,,,"ABC membrane",,1,0,0,8,0,1,1,0,0,0,0,0,9.81818181818182,3,0,0,0,9,14.025974025974,32,17,3,6,1,TM,TM,0,10,0.15,,IM,6.7,0,IM,IM,IM,,,,,
BH08280,livH,49475593,"branched chain amino acid ABC transporter permease",,"COG0559 (Branched-chain amino acid ABC-type transport system, permease components)","aproNOG00808 (Branched-Chain amino acid ABC transporter, permease protein)","Cytoplasmic Membrane",,transmembrane,,,"ABC membrane",,1,1,0,17,4.20779220779221,9,12,2,1,5,0,2,1.4025974025974,3,0,1,1.35238095238095,14,11.2207792207792,41,22,8,4,0.86,,TM,0,9.7,0.15151515151515,,IM,8.5,0.7,IM,IM,IM,,,,,
BH08290,livJ,49475594,"branched chain amino acid ABC transporter periplasmic ligand-binding protein",,"COG0683 (ABC-type branched-chain amino acid transport systems, periplasmic component)","aproNOG00575 (Extracellular ligand-binding receptor)",Periplasmic,,,,,"ABC solute",PP,1,174,190.685714285714,53,8.41558441558442,18,9,2,1,76,109.542857142857,16,4.20779220779221,12,5,53,64.9142857142857,20,16.8311688311688,36,37,4,4,0.15,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,x,x,
BH08300,,49475595,"cold shock protein",,"COG1278 (Cold shock proteins)","aproNOG02804 (Cold shock protein)",Cytoplasmic,,,,,,,1,62,78.4380952380952,62,54.7012987012987,46,50,8,1,13,12.1714285714286,2,1.4025974025974,9,6,19,25.6952380952381,21,18.2337662337662,35,28,12,5,0.43,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH08310,,49475596,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG1430 (Uncharacterized conserved protein)",aproNOG09275,Unknown,,,,,,,1,34,36.5142857142857,21,5.61038961038961,7,5,0,0,5,0,0,0,0,0,12,12.1714285714286,7,2.80519480519481,9,5,0,1,0.27,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH08320,,49475597,hydrolase,,"COG0596 (Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily))","aproNOG01425 (Alpha/Beta hydrolase fold)",Unknown,,,,,,,1,21,28.4,19,5.61038961038961,18,20,0,0,3,6.76190476190476,0,0,6,3,0,1.35238095238095,20,28.0519480519481,40,34,5,3,0.55,,,1.3,0,0.06666666666667,,,,,,,,,,,,
BH08330,,49475598,"hypothetical protein (expressed, exptl. proteomics evidence)",,,aproNOG11542,Unknown,,,,,,,1,4,4.05714285714286,9,16.8311688311688,2,7,2,1,7,17.5809523809524,4,15.4285714285714,25,16,2,5.40952380952381,7,12.6233766233766,13,12,1,2,0.62,,,0.1,0,0.15,,,,,,,Cyt,,,,,
BH08340,radC,49475599,"DNA repair protein radC",,"COG2003 (DNA repair proteins)","aproNOG01513 (DNA repair protein RadC)",Cytoplasmic,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14,15.4285714285714,27,29,17,7,1,TM,TM,0,10,0.3,,,4.5,4.6,,IM,IM,,,,,
BH08350,map,49475600,"methionine aminopeptidase","catalyzes the removal of N-terminal amino acids from peptides and arylamides; generally Co(II) however activity has been shown for some methionine aminopeptidases with Zn, Fe, or Mn","COG0024 (Methionine aminopeptidase)","aproNOG01613 (Methionine aminopeptidase)",Cytoplasmic,,,,,,,1,16,22.9904761904762,49,50.4935064935065,32,34,2,0,13,12.1714285714286,0,7.01298701298701,11,12,24,22.9904761904762,16,16.8311688311688,40,31,10,6,0.56,,,0.3,0,0.11612903225806,,,,,,Cyt,Cyt,,,,,
BH08360,sfsA,49475601,"sugar fermentation stimulation protein A","Regulatory factor involved in maltose metabolism","COG1489 (DNA-binding protein, stimulates sugar fermentation)","aproNOG01939 (Sugar fermentation stimulation protein)",Cytoplasmic,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.4025974025974,2,2,1,0,1,TM,TM,0,9.6,0.2,,,4.7,1.7,,,IM,,,,,
BH08370,,49475602,"RNA methyltransferase",,"COG0565 (rRNA methylase)","aproNOG04302 (Methyltransferase)",Cytoplasmic,,,,,,,1,0,0,2,0,0,0,0,0,0,0,2,2.80519480519481,8,2,1,1.35238095238095,14,11.2207792207792,31,11,4,0,0.93,,TM,0,10,0.08695652173913,,,10,0,,IM,IM,,,,,
BH08380,murI,49475603,"glutamate racemase","converts L-glutamate to D-glutamate, a component of peptidoglycan","COG0796 (Glutamate racemase)","aproNOG03508 (Glutamate racemase)",Cytoplasmic,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1.4025974025974,2,0,1,0,3,8.41558441558442,28,13,2,1,0.93,,TM,0,9,0.06818181818182,,,10,0,,IM,IM,,,,,
BH08390,rpsD,49475604,"30S ribosomal protein S4","primary rRNA binding protein; nucleates 30S assembly; involved in translational accuracy with proteins S5 and S12; interacts with protein S5; involved in autogeneously regulating ribosomal proteins by binding to pseudoknot structures in the polycistronic mRNA; interacts with transcription complex and functions similar to protein NusA in antitermination","COG0522 (Ribosomal protein S4 and related proteins)","aproNOG00477 (30S ribosomal protein S4; primary rRNA binding protein; nucleates 30S assembly; involved in translational accuracy with proteins S5 and S12; interacts with protein S5; involved in autogeneously regulating ribosomal proteins by binding to pseudoknot structures in the polycistronic mRNA; interacts with transcription complex and functions)",Cytoplasmic,,,,,"Ribosome 30S",,1,81,28.4,493,405.350649350649,105,306,205,219,158,70.3238095238095,109,255.272727272727,376,391,101,78.4380952380952,108,159.896103896104,184,183,101,98,0.75,,,0,3.9,0.4446823697359,,,,,,OM,,"Cyt to TM",x,,,
BH08400,,49475605,"C32 tRNA thiolase","TtcA; YdaO; catalyzes the thiolation of cytosine 32 in specific tRNAs","COG0037 (Predicted ATPase of the PP-loop superfamily implicated in cell cycle control)","aproNOG02331 (Required for the thiolation of cytidine in position 32 of tRNA, to form 2-thiocytidine (s(2)C32) protein)",Cytoplasmic,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.80519480519481,7,3,2,0,1,TM,TM,0,8.2,0.16666666666667,,,7.5,0.9,,IM,IM,,,,,
BH08410,rimO,49475606,"ribosomal protein S12 methylthiotransferase","catalyzes the methylthiolation of an aspartic acid residue of the S12 protein of the 30S ribosomal subunit","COG0621 (2-methylthioadenine synthetase)","aproNOG00767 (Catalyzes the methylthiolation of an aspartic acid residue of ribosomal protein S12 (By similarity))",Cytoplasmic,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1.4025974025974,0,0,0,0,1,2.80519480519481,20,31,3,1,1,TM,TM,0,7.6,0.07272727272727,,,10,0,,IM,IM,,,,,
BH08420,lexA,49475607,"LexA repressor","Represses a number of genes involved in the response to DNA damage","COG1974 (SOS-response transcriptional repressors (RecA-mediated autopeptidases))","aproNOG00656 (Represses a number of genes involved in the response to DNA damage (SOS response), including recA and lexA. In the presence of single-stranded DNA, recA interacts with lexA causing an autocatalytic cleavage which disrupts the DNA-binding part of lexA, leading to derepression of the SOS regulon and eventually DNA repair protein)",Cytoplasmic,,,,,,,1,1,0,2,0,0,0,0,0,9,0,16,7.01298701298701,26,17,5,0,25,30.8571428571429,43,29,10,2,0.84,,TM,0,9.8,0.14285714285714,,,10,0,,IM,IM,,,,,
BH08440,rlpA,49475608,"rare lipoprotein A",,"COG0797 (Lipoproteins)","aproNOG02452 (Rare lipoprotein A)",Unknown,SpII,,,,,,1,0,0,43,5.61038961038961,3,2,30,0,0,0,1,11.2207792207792,14,10,1,1.35238095238095,13,19.6363636363636,35,14,19,6,0.98,,TM,0,10,0.5045871559633,,OM,1,8.6,OM,IM,OM,,x,,,
BH08450,dacA2,49475609,"penicillin-binding protein",,"COG1686 (D-alanyl-D-alanine carboxypeptidase)","aproNOG00647 (Serine-Type D-Ala-D-Ala carboxypeptidase)","Cytoplasmic Membrane",,,,,,,1,0,0,2,0,0,0,0,0,0,0,3,1.4025974025974,43,9,0,0,40,12.6233766233766,48,13,2,1,1,TM,TM,0,10,0.046875,,,10,0,,IM,IM,,,,,
BH08460,tmk,49475610,"thymidylate kinase","catalyzes the reversible phosphoryl transfer from adenosine triphosphate (ATP) to thymidine monophosphate (dTMP) to form thymidine diphosphate (dTDP)","COG0125 (Thymidylate kinase)","aproNOG01711 (Thymidylate kinase)",Cytoplasmic,,,,,,,1,15,4.05714285714286,6,0,4,1,0,0,0,0,0,0,0,0,0,0,11,15.4285714285714,21,17,3,0,0.63,,,0.2,0.2,0.06521739130435,,,,,,IM,IM,,,,,
BH08470,dnaC,49475611,"DNA polymerase III subunit delta'","catalyzes the DNA-template-directed extension of the 3'-end of a DNA strand; the delta' subunit seems to interact with the gamma subunit to transfer the beta subunit on the DNA","COG0470 (ATPase involved in DNA replication)","aproNOG03199 (DNA polymerase III subunit delta'; catalyzes the DNA-template-directed extension of the 3'-end of a DNA strand; the delta' subunit seems to interact with the gamma subunit to transfer the beta subunit on the DNA)",Cytoplasmic,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14.025974025974,46,28,1,0,1,TM,TM,0,10,0.01333333333333,,,10,0,,IM,IM,,,,,
